expirament,task,transTarg,transform,algomodel,hpGen,time,validmethod,tuneLength,cvcount,unmissed,keyMiss,foldCount,keeprunning,l1combu,sqrdcombu
QSlink3,QSlinks115_60,1,centernscale,regr.ctree,random,1.0193181818181818,nohyperparameters,1,5,45,QSlinks115_60centernscale1QSlink3,20,FALSE,0.56805,0.09947
QSlink3,QSlinks03_95,2,PCA,regr.mob,random,1.7857142857142856,nohyperparameters,1,5,40,QSlinks03_95PCA2QSlink3,8,FALSE,0.56935,0.08121
QSlink3,QSlinks03_95,1,centernscale,regr.fnn,random,0.17777777777777778,cv,5,5,44,QSlinks03_95centernscale1QSlink3,9,FALSE,0.56976,0.11247
QSlink3,QSlinks115_60,2,PCA,regr.ksvm,random,3.0933014354066986,cv,5,5,45,QSlinks115_60PCA2QSlink3,19,FALSE,0.57016,0.08512
QSlink3,QSlinks115_60,2,quantile,rpart,random,2.125,3,6.1,NA,22,QSlinks115_60quantile2QSlink3,4,FALSE,0.57048,0.09683
QSlink3,QSlinks115_60,2,centernscale,evtree,random,27.75,cv,5,5,23,QSlinks115_60centernscale2QSlink3,4,FALSE,0.57065,0.09935
QSlink3,QSlinks03_95,2,centernscale,regr.glm,random,3.240740740740741,nohyperparameters,1,5,45,QSlinks03_95centernscale2QSlink3,9,FALSE,0.571,0.08408
QSlink3,QSlinks03_95,2,centernscale,regr.lm,random,1.2619047619047619,nohyperparameters,1,5,45,QSlinks03_95centernscale2QSlink3,9,FALSE,0.571,0.08408
QSlink3,QSlinks03_95,2,centernscale,regr.pcr,random,1,nohyperparameters,1,5,45,QSlinks03_95centernscale2QSlink3,9,FALSE,0.571,0.08408
QSlink3,QSlinks03_95,2,centernscale,regr.plsr,random,1.0185185185185186,nohyperparameters,1,5,41,QSlinks03_95centernscale2QSlink3,9,FALSE,0.571,0.08408
QSlink3,QSlinks03_95,2,centernscale,regr.rsm,random,0.2380952380952381,nohyperparameters,1,5,44,QSlinks03_95centernscale2QSlink3,9,FALSE,0.571,0.08408
QSlink3,QSlinks14_55,2,range01,SL.nnet,random,0.2708333333333333,nohyperparameters,1,5,65,QSlinks14_55range012QSlink3,4,FALSE,0.57263,0.12188
QSlink3,QSlinks03_95,2,centernscale,regr.fnn,random,0.07407407407407407,cv,5,5,44,QSlinks03_95centernscale2QSlink3,9,FALSE,0.5737,0.11299
QSlink3,QSlinks14_55Int,2,asis,regr.ctree,random,1.0119047619047619,nohyperparameters,1,5,45,QSlinks14_55Intasis2QSlink3,14,FALSE,0.57482,0.09562
QSlink3,QSlinks14_55Int,2,YeoJohnson,regr.ctree,random,1,nohyperparameters,1,5,45,QSlinks14_55IntYeoJohnson2QSlink3,14,FALSE,0.57482,0.09562
QSlink3,QSlinks03_95,2,all,regr.rpart,random,8.255555555555556,cv,5,5,45,QSlinks03_95all2QSlink3,9,FALSE,0.57501,0.08906
QSlink3,QSlinks03_95,1,range01,regr.IBk,random,5.814814814814815,cv,5,5,45,QSlinks03_95range011QSlink3,9,FALSE,0.57561,0.11498
QSlink3,QSlinks03_95,2,ICA,regr.brnn,random,4.018518518518518,nohyperparameters,1,5,45,QSlinks03_95ICA2QSlink3,9,FALSE,0.57707,0.09532
QSlink3,QSlinks115_60,2,YeoJohnson,regr.ctree,random,1,nohyperparameters,1,5,45,QSlinks115_60YeoJohnson2QSlink3,19,FALSE,0.57717,0.10078
QSlink3,QSlinks115_60,2,PCA,rpart1SE,random,1.95,3,6.1,NA,22,QSlinks115_60PCA2QSlink3,5,FALSE,0.57791,0.09393
QSlink3,QSlinks14_55,2,range01,regr.rpart,random,2.006734006734007,cv,5,5,45,QSlinks14_55range012QSlink3,9,FALSE,0.57826,0.10485
QSlink3,QSlinks115_60,2,quantile,regr.rpart,random,2.006379585326954,cv,5,5,45,QSlinks115_60quantile2QSlink3,19,FALSE,0.57959,0.10497
QSlink3,QSlinks03_95,2,ICA,regr.IBk,random,3.111111111111111,cv,5,5,45,QSlinks03_95ICA2QSlink3,9,FALSE,0.58033,0.1222
QSlink3,QSlinks115_60,2,centernscale,regr.ctree,random,1,nohyperparameters,1,5,45,QSlinks115_60centernscale2QSlink3,19,FALSE,0.58044,0.10243
QSlink3,QSlinks03_95,2,range01,regr.IBk,random,4.537037037037037,cv,5,5,45,QSlinks03_95range012QSlink3,9,FALSE,0.5814,0.111
QSlink3,QSlinks14_55,2,range01,regr.fnn,random,0.037037037037037035,cv,5,5,44,QSlinks14_55range012QSlink3,9,FALSE,0.58215,0.09892
QSlink3,QSlinks115_60,2,YeoJohnson,evtree,random,33.375,3,6.1,NA,23,QSlinks115_60YeoJohnson2QSlink3,4,FALSE,0.58266,0.09946
QSlink3,QSlinks03_95,2,range01,krlsPoly,random,3.4,3,4.4,NA,23,QSlinks03_95range012QSlink3,5,FALSE,0.58289,0.11489
QSlink3,QSlinks14_55Int,1,range01,regr.bcart,random,2.1279761904761907,nohyperparameters,1,5,45,QSlinks14_55Intrange011QSlink3,14,FALSE,0.58299,0.08995
QSlink3,QSlinks03_95,2,asis,regr.IBk,random,5.611111111111111,cv,5,5,45,QSlinks03_95asis2QSlink3,9,FALSE,0.58311,0.1169
QSlink3,QSlinks14_55Int,2,quantile,regr.km,random,27.404761904761905,cv,5,5,22,QSlinks14_55Intquantile2QSlink3,14,FALSE,0.58371,0.09446
QSlink3,QSlinks14_55,1,range01,regr.fnn,random,0,cv,5,5,44,QSlinks14_55range011QSlink3,9,FALSE,0.58421,0.09922
QSlink3,QSlinks14_55,2,asis,pcaNNet,random,6.2,3,6.1,NA,22,QSlinks14_55asis2QSlink3,5,TRUE,0.58595,0.17605
QSlink3,QSlinks03_95,1,centernscale,rpart1SE,random,1,3,4.4,NA,22,QSlinks03_95centernscale1QSlink3,5,FALSE,0.58678,0.08849
QSlink3,QSlinks03_95,2,asis,elm,random,1.25,cv,5,5,23,QSlinks03_95asis2QSlink3,4,FALSE,0.58811,0.10187
QSlink3,QSlinks14_55,2,quantile,SL.loess,random,0.25,nohyperparameters,1,5,66,QSlinks14_55quantile2QSlink3,4,FALSE,0.58833,0.09247
QSlink3,QSlinks14_55,2,expoTrans,SL.loess,random,0.20535714285714285,nohyperparameters,1,5,66,QSlinks14_55expoTrans2QSlink3,4,FALSE,0.58858,0.09318
QSlink3,QSlinks03_95,1,centernscale,regr.glm,random,3.21326278659612,nohyperparameters,1,5,45,QSlinks03_95centernscale1QSlink3,9,FALSE,0.58874,0.09134
QSlink3,QSlinks03_95,1,centernscale,regr.lm,random,1.2125220458553791,nohyperparameters,1,5,45,QSlinks03_95centernscale1QSlink3,9,FALSE,0.58874,0.09134
QSlink3,QSlinks03_95,1,centernscale,regr.pcr,random,1.0240740740740741,nohyperparameters,1,5,45,QSlinks03_95centernscale1QSlink3,9,FALSE,0.58874,0.09134
QSlink3,QSlinks03_95,1,centernscale,regr.plsr,random,1.0851851851851853,nohyperparameters,1,5,41,QSlinks03_95centernscale1QSlink3,9,FALSE,0.58874,0.09134
QSlink3,QSlinks03_95,1,centernscale,regr.rsm,random,0.34885361552028216,nohyperparameters,1,5,44,QSlinks03_95centernscale1QSlink3,9,FALSE,0.58874,0.09134
QSlink3,QSlinks115_60,2,PCA,rpart2,random,2.4,3,6.1,NA,22,QSlinks115_60PCA2QSlink3,5,FALSE,0.59014,0.09961
QSlink3,QSlinks14_55,2,PCA,regr.rpart,random,2.0277777777777777,cv,5,5,45,QSlinks14_55PCA2QSlink3,9,FALSE,0.59284,0.10126
QSlink3,QSlinks14_55Int,2,quantile,regr.rpart,random,2,cv,5,5,45,QSlinks14_55Intquantile2QSlink3,14,FALSE,0.59351,0.10426
QSlink3,QSlinks115_60,2,all,regr.ksvm,random,5.759170653907496,cv,5,5,45,QSlinks115_60all2QSlink3,19,FALSE,0.59419,0.09856
QSlink3,QSlinks14_55,2,centernscale,regr.rpart,random,2.0148148148148146,cv,5,5,45,QSlinks14_55centernscale2QSlink3,9,FALSE,0.59476,0.1178
QSlink3,QSlinks14_55Int,2,range01,regr.bcart,random,2.107142857142857,nohyperparameters,1,5,45,QSlinks14_55Intrange012QSlink3,14,FALSE,0.59484,0.09507
QSlink3,QSlinks115_60,2,YeoJohnson,regr.svm,random,2.590909090909091,cv,5,5,45,QSlinks115_60YeoJohnson2QSlink3,19,FALSE,0.59546,0.09856
QSlink3,QSlinks115_60,2,centernscale,regr.svm,random,2.807017543859649,cv,5,5,45,QSlinks115_60centernscale2QSlink3,19,FALSE,0.59756,0.09882
QSlink3,QSlinks14_55,2,YeoJohnson,regr.evtree,random,5.2592592592592595,cv,5,5,45,QSlinks14_55YeoJohnson2QSlink3,9,FALSE,0.59772,0.09817
QSlink3,QSlinks03_95,2,centernscale,svmLinear,random,132.4,3,4.4,NA,22,QSlinks03_95centernscale2QSlink3,5,FALSE,0.60128,0.10331
QSlink3,QSlinks115_60,2,ICA,regr.earth,random,2,cv,5,5,45,QSlinks115_60ICA2QSlink3,19,FALSE,0.60131,0.09199
QSlink3,QSlinks03_95,2,expoTrans,regr.IBk,random,2.4358974358974357,nohyperparameters,1,5,45,QSlinks03_95expoTrans2QSlink3,13,FALSE,0.60151,0.13522
QSlink3,QSlinks14_55,1,range01,SL.loess,random,0.10416666666666666,nohyperparameters,1,5,66,QSlinks14_55range011QSlink3,4,FALSE,0.60555,0.09592
QSlink3,QSlinks14_55Int,2,all,regr.mars,random,3.2738095238095237,cv,5,5,45,QSlinks14_55Intall2QSlink3,14,FALSE,0.60565,0.09333
QSlink3,QSlinks03_95,2,all,regr.svm,random,13.593121693121693,cv,5,5,45,QSlinks03_95all2QSlink3,9,FALSE,0.60612,0.11651
QSlink3,QSlinks14_55,2,expoTrans,regr.bcart,random,5.385151515151515,nohyperparameters,1,5,45,QSlinks14_55expoTrans2QSlink3,10,FALSE,0.60638,0.0965
QSlink3,QSlinks14_55,2,asis,SL.loess,random,0.1875,nohyperparameters,1,5,66,QSlinks14_55asis2QSlink3,4,FALSE,0.6064,0.09662
QSlink3,QSlinks14_55,2,all,SL.loess,random,0.34226190476190477,nohyperparameters,1,5,66,QSlinks14_55all2QSlink3,4,FALSE,0.6064,0.09662
QSlink3,QSlinks14_55,2,YeoJohnson,SL.loess,random,0.14583333333333331,nohyperparameters,1,5,66,QSlinks14_55YeoJohnson2QSlink3,4,FALSE,0.6064,0.09662
QSlink3,QSlinks14_55,2,PCA,SL.loess,random,0.1875,nohyperparameters,1,5,66,QSlinks14_55PCA2QSlink3,4,FALSE,0.6064,0.09662
QSlink3,QSlinks14_55,2,ICA,SL.loess,random,0.1220238095238095,nohyperparameters,1,5,66,QSlinks14_55ICA2QSlink3,4,FALSE,0.6064,0.09662
QSlink3,QSlinks14_55Int,2,centernscale,regr.rpart,random,2,cv,5,5,45,QSlinks14_55Intcenternscale2QSlink3,14,FALSE,0.60797,0.10179
QSlink3,QSlinks115_60,2,PCA,gcvEarth,random,2.75,3,6.1,NA,23,QSlinks115_60PCA2QSlink3,5,FALSE,0.60851,0.09958
QSlink3,QSlinks14_55,1,centernscale,evtree,random,77.4,3,6.1,NA,23,QSlinks14_55centernscale1QSlink3,5,FALSE,0.60889,0.10839
QSlink3,QSlinks03_95,2,ICA,regr.rvm,random,1.537037037037037,nohyperparameters,1,5,43,QSlinks03_95ICA2QSlink3,9,FALSE,0.60954,0.10278
QSlink3,QSlinks03_95,1,centernscale,kernelpls,random,1.6,3,4.4,NA,23,QSlinks03_95centernscale1QSlink3,5,FALSE,0.61072,0.09756
QSlink3,QSlinks115_60,1,centernscale,regr.evtree,random,6.391666666666667,nohyperparameters,1,5,45,QSlinks115_60centernscale1QSlink3,20,FALSE,0.61087,0.10914
QSlink3,QSlinks03_95,2,asis,regr.mars,random,2.185185185185185,cv,5,5,45,QSlinks03_95asis2QSlink3,9,FALSE,0.61314,0.09549
QSlink3,QSlinks14_55Int,2,PCA,regr.ksvm,random,3.369047619047619,cv,5,5,45,QSlinks14_55IntPCA2QSlink3,14,FALSE,0.61324,0.11042
QSlink3,QSlinks03_95,2,range01,regr.fnn,random,0,cv,5,5,44,QSlinks03_95range012QSlink3,9,FALSE,0.61385,0.11763
QSlink3,QSlinks115_60,2,PCA,regr.ctree,random,1.0023923444976077,nohyperparameters,1,5,45,QSlinks115_60PCA2QSlink3,19,FALSE,0.61423,0.10379
QSlink3,QSlinks03_95,2,quantile,regr.mob,random,2.0317460317460316,nohyperparameters,1,5,40,QSlinks03_95quantile2QSlink3,6,FALSE,0.6152,0.09661
QSlink3,QSlinks03_95,2,all,regr.mars,random,8.574074074074074,cv,5,5,45,QSlinks03_95all2QSlink3,9,FALSE,0.61558,0.10309
QSlink3,QSlinks03_95,2,PCA,regr.glm,random,3.2275132275132274,nohyperparameters,1,5,45,QSlinks03_95PCA2QSlink3,9,FALSE,0.61572,0.09552
QSlink3,QSlinks03_95,2,PCA,regr.lm,random,1.066137566137566,nohyperparameters,1,5,45,QSlinks03_95PCA2QSlink3,9,FALSE,0.61572,0.09552
QSlink3,QSlinks03_95,2,PCA,regr.pcr,random,1.0158730158730158,nohyperparameters,1,5,45,QSlinks03_95PCA2QSlink3,9,FALSE,0.61572,0.09552
QSlink3,QSlinks03_95,2,PCA,regr.rsm,random,1.6904761904761905,nohyperparameters,1,5,44,QSlinks03_95PCA2QSlink3,9,FALSE,0.61572,0.09552
QSlink3,QSlinks14_55Int,2,asis,regr.bcart,random,2.2142857142857144,nohyperparameters,1,5,45,QSlinks14_55Intasis2QSlink3,14,FALSE,0.61651,0.10303
QSlink3,QSlinks14_55Int,2,YeoJohnson,regr.bcart,random,2.2023809523809526,nohyperparameters,1,5,45,QSlinks14_55IntYeoJohnson2QSlink3,14,FALSE,0.61651,0.10303
QSlink3,QSlinks03_95,2,centernscale,rpart2,random,2,3,4.4,NA,22,QSlinks03_95centernscale2QSlink3,5,FALSE,0.61709,0.09843
QSlink3,QSlinks115_60Int,2,expoTrans,SL.kernelKnn,random,0.19583333333333333,nohyperparameters,1,5,66,QSlinks115_60IntexpoTrans2QSlink3,4,FALSE,0.61771,0.12794
QSlink3,QSlinks03_95,2,range01,regr.mars,random,2.2222222222222223,cv,5,5,45,QSlinks03_95range012QSlink3,9,FALSE,0.61806,0.09559
QSlink3,QSlinks14_55,2,asis,knn,random,2.8,3,6.1,NA,23,QSlinks14_55asis2QSlink3,5,FALSE,0.61873,0.1173
QSlink3,QSlinks14_55Int,2,PCA,regr.svm,random,2.6785714285714284,cv,5,5,45,QSlinks14_55IntPCA2QSlink3,14,FALSE,0.62016,0.11034
QSlink3,QSlinks03_95,2,centernscale,gaussprLinear,random,1.1666666666666667,3,4.4,NA,22,QSlinks03_95centernscale2QSlink3,6,FALSE,0.62052,0.10508
QSlink3,QSlinks03_95,2,ICA,regr.plsr,random,1,nohyperparameters,1,5,41,QSlinks03_95ICA2QSlink3,9,FALSE,0.62266,0.10204
QSlink3,QSlinks115_60,2,all,evtree,random,34.75,cv,5,5,23,QSlinks115_60all2QSlink3,4,FALSE,0.62382,0.11087
QSlink3,QSlinks14_55,2,centernscale,evtree,random,74.8,3,6.1,NA,23,QSlinks14_55centernscale2QSlink3,5,FALSE,0.62414,0.11259
QSlink3,QSlinks14_55,2,centernscale,SL.loess,random,0.125,nohyperparameters,1,5,66,QSlinks14_55centernscale2QSlink3,4,FALSE,0.62462,0.1023
QSlink3,QSlinks03_95,2,asis,widekernelpls,random,15.75,cv,5,5,22,QSlinks03_95asis2QSlink3,4,FALSE,0.62611000000000006,0.14943
QSlink3,QSlinks14_55,2,range01,evtree,random,73.83333333333333,3,6.1,NA,23,QSlinks14_55range012QSlink3,6,FALSE,0.6273,0.11485
QSlink3,QSlinks14_55,2,range01,SL.loess,random,0.08333333333333333,nohyperparameters,1,5,66,QSlinks14_55range012QSlink3,4,FALSE,0.62783,0.10397
QSlink3,QSlinks115_60,1,centernscale,regr.svm,random,2.6920454545454544,cv,5,5,45,QSlinks115_60centernscale1QSlink3,20,FALSE,0.62838,0.10796
QSlink3,QSlinks115_60,2,quantile,regr.fnn,random,0.05263157894736842,cv,5,5,44,QSlinks115_60quantile2QSlink3,19,FALSE,0.63075,0.1223
QSlink3,QSlinks03_95,2,ICA,regr.mars,random,2,cv,5,5,45,QSlinks03_95ICA2QSlink3,9,FALSE,0.63206,0.10181
QSlink3,QSlinks14_55,2,range01,regr.bcart,random,2.1296296296296298,nohyperparameters,1,5,45,QSlinks14_55range012QSlink3,9,FALSE,0.63289,0.12379
QSlink3,QSlinks03_95,2,centernscale,regr.svm,random,4.637566137566138,cv,5,5,45,QSlinks03_95centernscale2QSlink3,9,FALSE,0.6348,0.18502
QSlink3,QSlinks14_55,2,centernscale,regr.evtree,random,6.037037037037037,cv,5,5,45,QSlinks14_55centernscale2QSlink3,9,FALSE,0.63501,0.11913
QSlink3,QSlinks115_60,2,all,elm,random,2,cv,5,5,23,QSlinks115_60all2QSlink3,4,FALSE,0.63573,0.12935
QSlink3,QSlinks03_95,1,centernscale,regr.LiblineaRL2L1SVR,random,1.6111111111111112,cv,5,5,45,QSlinks03_95centernscale1QSlink3,9,FALSE,0.63756,0.1025
QSlink3,QSlinks14_55,2,quantile,regr.evtree,random,5.518518518518518,cv,5,5,45,QSlinks14_55quantile2QSlink3,9,FALSE,0.64049,0.11714
QSlink3,QSlinks03_95,2,PCA,regr.rvm,random,1.8703703703703705,nohyperparameters,1,5,43,QSlinks03_95PCA2QSlink3,9,FALSE,0.64097,0.12007
QSlink3,QSlinks115_60,2,centernscale,regr.evtree,random,5.706140350877193,nohyperparameters,1,5,45,QSlinks115_60centernscale2QSlink3,19,FALSE,0.64366,0.12425
QSlink3,QSlinks03_95,1,centernscale,regr.svm,random,4.850088183421517,cv,5,5,45,QSlinks03_95centernscale1QSlink3,9,FALSE,0.64376,0.18564
QSlink3,QSlinks14_55Int,2,PCA,regr.bcart,random,2.130952380952381,nohyperparameters,1,5,45,QSlinks14_55IntPCA2QSlink3,14,FALSE,0.64459,0.11549
QSlink3,QSlinks03_95,2,centernscale,rpart,random,2,3,4.4,NA,22,QSlinks03_95centernscale2QSlink3,5,FALSE,0.64595,0.12409
QSlink3,QSlinks115_60,2,quantile,regr.bcart,random,2.026315789473684,nohyperparameters,1,5,45,QSlinks115_60quantile2QSlink3,19,FALSE,0.64679,0.11288
QSlink3,QSlinks14_55,2,range01,nnet,random,5.5,3,6.1,NA,22,QSlinks14_55range012QSlink3,6,TRUE,0.64905,0.25799
QSlink3,QSlinks03_95,2,PCA,regr.plsr,random,1.0158730158730158,nohyperparameters,1,5,41,QSlinks03_95PCA2QSlink3,9,FALSE,0.65088,0.10679
QSlink3,QSlinks14_55Int,2,ICA,regr.rpart,random,2,cv,5,5,45,QSlinks14_55IntICA2QSlink3,14,FALSE,0.65108,0.11161
QSlink3,QSlinks14_55Int,2,PCA,SL.nnet,random,0,nohyperparameters,1,5,65,QSlinks14_55IntPCA2QSlink3,4,FALSE,0.65348,0.13543
QSlink3,QSlinks03_95,2,asis,glm,random,1,cv,5,5,23,QSlinks03_95asis2QSlink3,4,FALSE,0.65395,0.11397
QSlink3,QSlinks03_95,2,asis,lm,random,1,cv,5,5,22,QSlinks03_95asis2QSlink3,4,FALSE,0.65395,0.11397
QSlink3,QSlinks115_60,2,asis,regr.bcart,random,3,nohyperparameters,1,5,45,QSlinks115_60asis2QSlink3,16,FALSE,0.65681,0.11832
QSlink3,QSlinks115_60,2,all,regr.earth,random,2.0311337054758107,nohyperparameters,1,5,45,QSlinks115_60all2QSlink3,19,FALSE,0.6589,0.11063
QSlink3,QSlinks115_60,2,YeoJohnson,knn,random,1.25,3,6.1,NA,23,QSlinks115_60YeoJohnson2QSlink3,4,FALSE,0.65978,0.14065
QSlink3,QSlinks03_95,2,centernscale,regr.LiblineaRL2L1SVR,random,1.5925925925925926,cv,5,5,45,QSlinks03_95centernscale2QSlink3,9,FALSE,0.66786,0.11385
QSlink3,QSlinks14_55Int,2,expoTrans,regr.ctree,random,1.0284090909090908,nohyperparameters,1,5,45,QSlinks14_55IntexpoTrans2QSlink3,11,FALSE,0.66917,0.12214
QSlink3,QSlinks115_60,2,centernscale,regr.rvm,random,1.131578947368421,nohyperparameters,1,5,43,QSlinks115_60centernscale2QSlink3,19,FALSE,0.67026,0.12555
QSlink3,QSlinks14_55,1,range01,regr.bcart,random,2.2109988776655443,nohyperparameters,1,5,45,QSlinks14_55range011QSlink3,9,FALSE,0.67358,0.12849
QSlink3,QSlinks115_60,1,range01,regr.bcart,random,2.119642857142857,nohyperparameters,1,5,45,QSlinks115_60range011QSlink3,14,FALSE,0.67488,0.11756
QSlink3,QSlinks03_95,1,range01,krlsPoly,random,3.6,cv,5,5,23,QSlinks03_95range011QSlink3,5,FALSE,0.67618,0.13931
QSlink3,QSlinks03_95,2,YeoJohnson,regr.rvm,random,1.3042328042328042,nohyperparameters,1,5,43,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.6792,0.13873
QSlink3,QSlinks03_95,2,YeoJohnson,regr.mars,random,2.0277777777777777,cv,5,5,45,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.67967,0.11558
QSlink3,QSlinks03_95,2,YeoJohnson,regr.plsr,random,1,nohyperparameters,1,5,41,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.67968,0.11712
QSlink3,QSlinks03_95,2,asis,regr.rvm,random,2.0925925925925926,nohyperparameters,1,5,43,QSlinks03_95asis2QSlink3,9,FALSE,0.67991,0.1242
QSlink3,QSlinks03_95,2,quantile,regr.mars,random,2,cv,5,5,45,QSlinks03_95quantile2QSlink3,9,FALSE,0.68099,0.11664
QSlink3,QSlinks14_55Int,2,expoTrans,regr.bcart,random,2.265151515151515,nohyperparameters,1,5,45,QSlinks14_55IntexpoTrans2QSlink3,11,FALSE,0.68114,0.12243
QSlink3,QSlinks03_95,1,range01,elm,random,1.2,cv,5,5,23,QSlinks03_95range011QSlink3,5,FALSE,0.68187,0.12118
QSlink3,QSlinks115_60,2,range01,regr.bcart,random,2.0482142857142858,nohyperparameters,1,5,45,QSlinks115_60range012QSlink3,14,FALSE,0.6832,0.12397
QSlink3,QSlinks03_95,2,centernscale,bayesglm,random,2.1666666666666665,3,4.4,NA,24,QSlinks03_95centernscale2QSlink3,6,FALSE,0.68409,0.12578
QSlink3,QSlinks14_55Int,2,expoTrans,SL.nnet,random,0.03125,nohyperparameters,1,5,65,QSlinks14_55IntexpoTrans2QSlink3,4,FALSE,0.68565,0.14697
QSlink3,QSlinks14_55Int,1,range01,SL.nnet,random,0.9166666666666666,nohyperparameters,1,5,65,QSlinks14_55Intrange011QSlink3,4,FALSE,0.68654,0.12644
QSlink3,QSlinks115_60,2,quantile,nnet,random,3.5,3,6.1,NA,22,QSlinks115_60quantile2QSlink3,4,FALSE,0.68887,0.19316
QSlink3,QSlinks115_60,2,expoTrans,elm,random,2.111111111111111,3,6.1,NA,23,QSlinks115_60expoTrans2QSlink3,9,FALSE,0.69087,0.12607
QSlink3,QSlinks14_55,2,asis,evtree,random,79,3,6.1,NA,23,QSlinks14_55asis2QSlink3,5,FALSE,0.69166,0.13999
QSlink3,QSlinks03_95,2,quantile,regr.IBk,random,2.9074074074074074,cv,5,5,45,QSlinks03_95quantile2QSlink3,9,FALSE,0.69367,0.16084
QSlink3,QSlinks14_55,1,range01,evtree,random,72.8,3,6.1,NA,23,QSlinks14_55range011QSlink3,5,FALSE,0.69396,0.14055
QSlink3,QSlinks115_60,2,expoTrans,regr.rvm,random,1.1812770562770563,nohyperparameters,1,5,43,QSlinks115_60expoTrans2QSlink3,14,FALSE,0.69494,0.13619
QSlink3,QSlinks03_95,2,asis,regr.svm,random,4.018518518518518,cv,5,5,45,QSlinks03_95asis2QSlink3,9,FALSE,0.69771,0.16708
QSlink3,QSlinks03_95,2,YeoJohnson,regr.glm,random,3.685846560846561,nohyperparameters,1,5,45,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.69823,0.12389
QSlink3,QSlinks03_95,2,YeoJohnson,regr.lm,random,1.095899470899471,nohyperparameters,1,5,45,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.69823,0.12389
QSlink3,QSlinks03_95,2,YeoJohnson,regr.pcr,random,1,nohyperparameters,1,5,45,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.69823,0.12389
QSlink3,QSlinks03_95,2,YeoJohnson,regr.rsm,random,0.4576719576719577,nohyperparameters,1,5,44,QSlinks03_95YeoJohnson2QSlink3,9,FALSE,0.69823,0.12389
QSlink3,QSlinks14_55,2,PCA,regr.rvm,random,1.1425925925925926,nohyperparameters,1,5,43,QSlinks14_55PCA2QSlink3,9,FALSE,0.69849000000000006,0.13863
QSlink3,QSlinks03_95,2,range01,SL.nnet,random,2.415178571428571,nohyperparameters,1,5,65,QSlinks03_95range012QSlink3,4,FALSE,0.69936,0.19647
QSlink3,QSlinks03_95,2,quantile,regr.glm,random,3.2354497354497354,nohyperparameters,1,5,45,QSlinks03_95quantile2QSlink3,9,FALSE,0.70251,0.12691
QSlink3,QSlinks03_95,2,quantile,regr.lm,random,1.1957671957671958,nohyperparameters,1,5,45,QSlinks03_95quantile2QSlink3,9,FALSE,0.70251,0.12691
QSlink3,QSlinks03_95,2,quantile,regr.pcr,random,1,nohyperparameters,1,5,45,QSlinks03_95quantile2QSlink3,9,FALSE,0.70251,0.12691
QSlink3,QSlinks03_95,2,quantile,regr.plsr,random,1.007936507936508,nohyperparameters,1,5,41,QSlinks03_95quantile2QSlink3,9,FALSE,0.70251,0.12691
QSlink3,QSlinks03_95,2,quantile,regr.rsm,random,0.4126984126984127,nohyperparameters,1,5,44,QSlinks03_95quantile2QSlink3,9,FALSE,0.70251,0.12691
QSlink3,QSlinks14_55,2,centernscale,pcaNNet,random,12.2,3,6.1,NA,22,QSlinks14_55centernscale2QSlink3,5,TRUE,0.70568,0.24143
QSlink3,QSlinks115_60,2,expoTrans,regr.evtree,random,7,cv,5,5,45,QSlinks115_60expoTrans2QSlink3,14,FALSE,0.70869,0.15337
QSlink3,QSlinks03_95,2,asis,earth,random,5.25,cv,5,5,23,QSlinks03_95asis2QSlink3,4,TRUE,0.70942,0.37313
QSlink3,QSlinks03_95,2,range01,regr.km,random,65.05555555555556,cv,5,5,22,QSlinks03_95range012QSlink3,9,FALSE,0.71071,0.1714
QSlink3,QSlinks14_55,2,all,regr.evtree,random,8.316666666666666,cv,5,5,45,QSlinks14_55all2QSlink3,10,FALSE,0.71176,0.16273
QSlink3,QSlinks14_55,2,ICA,regr.rvm,random,1.5925925925925926,cv,5,5,43,QSlinks14_55ICA2QSlink3,9,FALSE,0.71341,0.13458
QSlink3,QSlinks115_60,2,all,regr.glm,random,3.2906034024455075,nohyperparameters,1,5,45,QSlinks115_60all2QSlink3,19,FALSE,0.71482,0.13137
QSlink3,QSlinks115_60,2,ICA,regr.rpart,random,2,cv,5,5,45,QSlinks115_60ICA2QSlink3,18,FALSE,0.71558,0.13627
QSlink3,QSlinks03_95,2,centernscale,glm.nb,random,7,3,4.4,NA,20,QSlinks03_95centernscale2QSlink3,5,FALSE,0.71873,0.14889
QSlink3,QSlinks115_60,2,all,regr.lm,random,1.1892610313662946,nohyperparameters,1,5,45,QSlinks115_60all2QSlink3,19,FALSE,0.7204,0.1332
QSlink3,QSlinks115_60,2,all,regr.rsm,random,0.8405103668261563,nohyperparameters,1,5,44,QSlinks115_60all2QSlink3,19,FALSE,0.7204,0.1332
QSlink3,QSlinks03_95,2,range01,regr.brnn,random,4.271428571428571,nohyperparameters,1,5,45,QSlinks03_95range012QSlink3,10,FALSE,0.72078,0.14397
QSlink3,QSlinks03_95,1,centernscale,rpart,random,1.8,3,4.4,NA,22,QSlinks03_95centernscale1QSlink3,5,FALSE,0.7215,0.17383
