0.586,hcv hhp,0.523,0.481,0.76,0.479,Wed Aug 30 23:15:45 2017,ctree,1,1,basic latent features,ignore,none,asis,1.5923645154,random,359,97,adaptive_cv,32,7,5,4,0.9489042605,,,,,,
0.602,hcv hhp,0.527,0.478,0.753,0.461,Wed Aug 30 23:17:04 2017,ctree2,1,1,basic latent features,ignore,none,asis,1.5923645154,random,360,78,adaptive_cv,32,7,5,4,4,0.3792766079,,,,,
0.993,hcv hhp,0.983,0,NA,NA,Wed Aug 30 23:21:38 2017,cubist,1,1,basic latent features,ignore,none,asis,1.5923645154,random,361,274,adaptive_cv,32,7,5,4,5,6,,,,,
0.003,hcv hhp,0.038,1.088,1.531,1.156,Wed Aug 30 23:21:56 2017,dnn,1,1,basic latent features,ignore,none,asis,1.5923645154,random,362,17,adaptive_cv,32,7,5,4,6,12,16,0.0006943171,0.0893042397,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:22:08 2017,earth,1,1,basic latent features,ignore,none,asis,12,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:22:38 2017,elm,1,1,basic latent features,ignore,none,asis,1.5923645154,random,364,30,adaptive_cv,32,7,5,4,16,purelin,,,,,
0.998,hcv hhp,0.998,0.002,0.003,0.002,Wed Aug 30 23:22:48 2017,enet,1,1,basic latent features,ignore,none,asis,1.5923645154,random,365,10,adaptive_cv,32,7,5,4,0.8448451215,0.0008155868,,,,,
0.527,hcv hhp,0.492,0.55,0.809,0.548,Wed Aug 30 23:34:36 2017,evtree,1,1,basic latent features,ignore,none,asis,1.5923645154,random,366,708,adaptive_cv,32,7,5,4,1.0095892502,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:34:38 2017,extraTrees,1,1,basic latent features,ignore,none,asis,2,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:35:14 2017,foba,1,1,basic latent features,ignore,none,asis,1.5923645154,random,368,36,adaptive_cv,32,7,5,4,4,1.45912861033675e-05,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:35:22 2017,gam,1,1,basic latent features,ignore,none,asis,7,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:36:40 2017,gamSpline,1,1,basic latent features,ignore,none,asis,1.5923645154,random,370,78,adaptive_cv,32,7,5,4,1.0297536291,,,,,,
0.992,hcv hhp,0.989,0.009,0.018,0.009,Wed Aug 30 23:38:56 2017,gamboost,1,1,basic latent features,ignore,none,asis,1.5923645154,random,371,136,adaptive_cv,32,7,5,4,989,yes,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:39:00 2017,gaussprLinear,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:39:21 2017,gaussprPoly,1,1,basic latent features,ignore,none,asis,20,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:40:11 2017,gaussprRadial,1,1,basic latent features,ignore,none,asis,50,,,,,,,,,,,,,,,
0.794,hcv hhp,0.714,0.195,0.455,0.239,Wed Aug 30 23:40:55 2017,gbm,1,1,basic latent features,ignore,none,asis,1.5923645154,random,375,43,adaptive_cv,32,7,5,4,3568,3,0.0680404754,5,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:43:47 2017,gbm_h2o,1,1,basic latent features,ignore,none,asis,172,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:43:51 2017,gcvEarth,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:43:55 2017,glm,1,1,basic latent features,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:44:01 2017,glm.nb,1,1,basic latent features,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:44:08 2017,glmStepAIC,1,1,basic latent features,ignore,none,asis,7,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:46:15 2017,glmboost,1,1,basic latent features,ignore,none,asis,1.5923645154,random,381,126,adaptive_cv,32,7,5,4,604,yes,,,,,
0.967,hcv hhp,0.969,0.034,0.049,0.038,Wed Aug 30 23:46:59 2017,glmnet,1,1,basic latent features,ignore,none,asis,1.5923645154,random,382,44,adaptive_cv,32,7,5,4,0.6643206866,0.0047098161,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:49:49 2017,glmnet_h2o,1,1,basic latent features,ignore,none,asis,170,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:51:19 2017,icr,1,1,basic latent features,ignore,none,asis,1.5923645154,random,384,89,adaptive_cv,32,7,5,4,3,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:51:26 2017,kernelpls,1,1,basic latent features,ignore,none,asis,1.5923645154,random,385,7,adaptive_cv,32,7,5,4,3,,,,,,
0.762,hcv hhp,0.706,0.282,0.469,0.275,Wed Aug 30 23:52:28 2017,kknn,1,1,basic latent features,ignore,none,asis,1.5923645154,random,386,62,adaptive_cv,32,7,5,4,24,2.3200801034,triweight,,,,
0.726,hcv hhp,0.692,0.33,0.491,0.317,Wed Aug 30 23:52:56 2017,knn,1,1,basic latent features,ignore,none,asis,1.5923645154,random,387,27,adaptive_cv,32,7,5,4,2,,,,,,
0.074,hcv hhp,0.048,0.977,1.517,1.074,Wed Aug 30 23:53:09 2017,krlsPoly,1,1,basic latent features,ignore,none,asis,1.5923645154,random,388,12,adaptive_cv,32,7,5,4,0.0007260283,2,,,,,
0.997,hcv hhp,0.994,0.004,0.009,0.004,Wed Aug 30 23:53:31 2017,krlsRadial,1,1,basic latent features,ignore,none,asis,1.5923645154,random,389,22,adaptive_cv,32,7,5,4,1.25295702122251e-05,5240.2897614657,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:53:40 2017,lars,1,1,basic latent features,ignore,none,asis,1.5923645154,random,390,9,adaptive_cv,32,7,5,4,0.8450475715,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:53:47 2017,lars2,1,1,basic latent features,ignore,none,asis,1.5923645154,random,391,6,adaptive_cv,32,7,5,4,6,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:53:55 2017,lasso,1,1,basic latent features,ignore,none,asis,1.5923645154,random,392,8,adaptive_cv,32,7,5,4,0.6993522302,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:54:03 2017,leapBackward,1,1,basic latent features,ignore,none,asis,1.5923645154,random,393,7,adaptive_cv,32,7,5,4,3,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:54:27 2017,leapForward,1,1,basic latent features,ignore,none,asis,1.5923645154,random,394,24,adaptive_cv,32,7,5,4,3,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:54:37 2017,leapSeq,1,1,basic latent features,ignore,none,asis,1.5923645154,random,395,10,adaptive_cv,32,7,5,4,3,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:54:41 2017,lm,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:54:47 2017,lmStepAIC,1,1,basic latent features,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:54:57 2017,logicBag,1,1,basic latent features,ignore,none,asis,10,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:55:07 2017,logreg,1,1,basic latent features,ignore,none,asis,10,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:56:24 2017,msaenet,1,1,basic latent features,ignore,none,asis,1.5923645154,random,400,76,adaptive_cv,32,7,5,4,0.9493766136,10,0.7017462861,,,,
0.187,hcv hhp,0.077,1.114,1.47,0.942,Wed Aug 30 23:56:51 2017,nnet,1,1,basic latent features,ignore,none,asis,1.5923645154,random,401,27,adaptive_cv,32,7,5,4,7,0.0002520801,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:56:54 2017,nnls,1,1,basic latent features,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Wed Aug 30 23:56:56 2017,ordinalNet,1,1,basic latent features,ignore,none,asis,2,,,,,,,,,,,,,,,
0.737,hcv hhp,0.658,0.249,0.544,0.305,Wed Aug 30 23:57:55 2017,parRF,1,1,basic latent features,ignore,none,asis,1.5923645154,random,404,59,adaptive_cv,32,7,5,4,8,,,,,,
0.187,hcv hhp,0.077,1.112,1.47,0.942,Wed Aug 30 23:58:44 2017,pcaNNet,1,1,basic latent features,ignore,none,asis,1.5923645154,random,405,48,adaptive_cv,32,7,5,4,7,0.0002328166,,,,,
1,hcv hhp,1,0,NA,NA,Wed Aug 30 23:58:49 2017,pcr,1,1,basic latent features,ignore,none,asis,1.5923645154,random,406,5,adaptive_cv,32,7,5,4,3,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,PackageFail,Wed Aug 30 23:59:03 2017,pls,1,1,basic latent features,ignore,none,asis,19,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:03:01 2017,plsRglm,1,1,basic latent features,ignore,none,asis,1.5923645154,random,408,229,adaptive_cv,32,7,5,4,6,0.1557948964,,,,,
0.921,hcv hhp,0.765,0.027,0.375,0.091,Thu Aug 31 00:03:30 2017,ppr,1,1,basic latent features,ignore,none,asis,1.5923645154,random,409,29,adaptive_cv,32,7,5,4,1,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,PackageFail,Thu Aug 31 00:03:37 2017,pythonKnnReg,1,1,basic latent features,ignore,none,asis,36,,,,,,,,,,,,,,,
0.514,hcv hhp,0.521,0.577,0.763,0.563,Thu Aug 31 00:04:47 2017,qrf,1,1,basic latent features,ignore,none,asis,1.5923645154,random,411,69,adaptive_cv,32,7,5,4,9,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:04:48 2017,randomGLM,1,1,basic latent features,ignore,none,asis,2,,,,,,,,,,,,,,,
0.736,hcv hhp,0.659,0.248,0.543,0.306,Thu Aug 31 00:05:31 2017,ranger,1,1,basic latent features,ignore,none,asis,1.5923645154,random,413,42,adaptive_cv,32,7,5,4,7,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:06:18 2017,relaxo,1,1,basic latent features,ignore,none,asis,1.5923645154,random,414,47,adaptive_cv,32,7,5,4,0.0031852186,0.930289096,,,,,
0.735,hcv hhp,0.659,0.246,0.543,0.307,Thu Aug 31 00:07:08 2017,rf,1,1,basic latent features,ignore,none,asis,1.5923645154,random,415,49,adaptive_cv,32,7,5,4,6,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:07:42 2017,ridge,1,1,basic latent features,ignore,none,asis,1.5923645154,random,416,34,adaptive_cv,32,7,5,4,1.39321700598826e-05,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:07:51 2017,rlm,1,1,basic latent features,ignore,none,asis,1.5923645154,random,417,9,adaptive_cv,32,7,5,4,FALSE,psi.hampel,,,,,
0.587,hcv hhp,0.516,0.486,0.77,0.479,Thu Aug 31 00:08:03 2017,rpart,1,1,basic latent features,ignore,none,asis,1.5923645154,random,418,12,adaptive_cv,32,7,5,4,0,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:08:08 2017,rpart1SE,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
0.587,hcv hhp,0.516,0.529,0.77,0.479,Thu Aug 31 00:08:13 2017,rpart2,1,1,basic latent features,ignore,none,asis,1.5923645154,random,420,5,adaptive_cv,32,7,5,4,4,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:08:15 2017,rqlasso,1,1,basic latent features,ignore,none,asis,2,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:08:17 2017,rqnc,1,1,basic latent features,ignore,none,asis,2,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:08:22 2017,rvmLinear,1,1,basic latent features,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:09:05 2017,rvmPoly,1,1,basic latent features,ignore,none,asis,42,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:10:19 2017,rvmRadial,1,1,basic latent features,ignore,none,asis,74,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:10:26 2017,simpls,1,1,basic latent features,ignore,none,asis,1.5923645154,random,426,7,adaptive_cv,32,7,5,4,3,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:14:40 2017,spikeslab,1,1,basic latent features,ignore,none,asis,1.5923645154,random,427,253,adaptive_cv,32,7,5,4,7,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:15:02 2017,spls,1,1,basic latent features,ignore,none,asis,1.5923645154,random,428,22,adaptive_cv,32,7,5,4,3,0.8361121672,0.248793716,,,,
0.618,hcv hhp,0.722,0.444,NA,NA,Thu Aug 31 00:15:23 2017,superpc,1,1,basic latent features,ignore,none,asis,1.5923645154,random,429,20,adaptive_cv,32,7,5,4,0.8520199482,3,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:15:24 2017,svmBoundrangeString,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:15:26 2017,svmExpoString,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
NA,hcv hhp,NA,0.06,NA,NA,Thu Aug 31 00:16:14 2017,svmLinear,1,1,basic latent features,ignore,none,asis,1.5923645154,random,432,47,adaptive_cv,32,7,5,4,0.1375456949,,,,,,
0.937,hcv hhp,0.947,0.063,0.084,0.073,Thu Aug 31 00:16:23 2017,svmLinear2,1,1,basic latent features,ignore,none,asis,1.5923645154,random,433,9,adaptive_cv,32,7,5,4,0.2160085027,,,,,,
0.946,hcv hhp,0.955,0.048,0.072,0.062,Thu Aug 31 00:17:00 2017,svmLinear3,1,1,basic latent features,ignore,none,asis,1.5923645154,random,434,36,adaptive_cv,32,7,5,4,4.349545403,L2,,,,,
NA,hcv hhp,NA,0.06,NA,NA,Thu Aug 31 00:17:45 2017,svmPoly,1,1,basic latent features,ignore,none,asis,1.5923645154,random,435,45,adaptive_cv,32,7,5,4,1,0.0149998217,31.7052255055,,,,
NA,hcv hhp,NA,0.086,NA,NA,Thu Aug 31 00:17:58 2017,svmRadial,1,1,basic latent features,ignore,none,asis,1.5923645154,random,436,13,adaptive_cv,32,7,5,4,0.0042662073,103.4315539233,,,,,
NA,hcv hhp,NA,0.334,NA,NA,Thu Aug 31 00:18:38 2017,svmRadialCost,1,1,basic latent features,ignore,none,asis,1.5923645154,random,437,39,adaptive_cv,32,7,5,4,61.9470029417,,,,,,
NA,hcv hhp,NA,0.074,NA,NA,Thu Aug 31 00:18:48 2017,svmRadialSigma,1,1,basic latent features,ignore,none,asis,1.5923645154,random,438,11,adaptive_cv,32,7,5,4,0.0042883506,122.948283688,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:18:50 2017,svmSpectrumString,1,1,basic latent features,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:19:00 2017,treebag,1,1,basic latent features,ignore,none,asis,10,,,,,,,,,,,,,,,
1,hcv hhp,1,0,NA,NA,Thu Aug 31 00:19:09 2017,widekernelpls,1,1,basic latent features,ignore,none,asis,1.5923645154,random,441,8,adaptive_cv,32,7,5,4,3,,,,,,
0.799,hcv hhp,0.733,0.226,0.426,0.233,Thu Aug 31 00:19:56 2017,xgbLinear,1,1,basic latent features,ignore,none,asis,1.5923645154,random,442,47,adaptive_cv,32,7,5,4,83,0.6115566809,0.0021181256,2.9561149632,,,
0.711,hcv hhp,0.6,0.311,0.638,0.335,Thu Aug 31 00:23:55 2017,xgbTree,1,1,basic latent features,ignore,none,asis,1.5923645154,random,443,238,adaptive_cv,32,7,5,4,535,7,0.2004039111,0.6925384677,0.6106918843,4,0.2786124598
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:24:09 2017,xyf,1,1,basic latent features,ignore,none,asis,14,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:24:25 2017,M5,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:24:32 2017,M5Rules,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:32:54 2017,SBC,1,1,random,ignore,none,range01,491,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:33:06 2017,bag,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:33:35 2017,bagEarthGCV,1,1,random,ignore,none,range01,28,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:33:48 2017,bam,1,1,random,ignore,none,range01,13,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:33:55 2017,bartMachine,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:34:03 2017,bayesglm,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
0.003,hcv hhp,-0.004,0.209,0.979,0.769,Thu Aug 31 00:34:21 2017,blasso,1,1,random,ignore,none,range01,0.9751710738,random,460,17,adaptive_cv,32,7,5,4,0.4026671876,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:34:37 2017,blassoAveraged,1,1,random,ignore,none,range01,16,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:34:52 2017,bridge,1,1,random,ignore,none,range01,15,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:35:07 2017,extraTrees,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:35:20 2017,gam,1,1,random,ignore,none,range01,12,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:35:31 2017,gaussprLinear,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:36:30 2017,gaussprPoly,1,1,random,ignore,none,range01,58,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:38:11 2017,gaussprRadial,1,1,random,ignore,none,range01,101,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:41:15 2017,gbm_h2o,1,1,random,ignore,none,range01,182,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:41:23 2017,gcvEarth,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:41:31 2017,glm,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
0.06,hcv hhp,-0.01,0.223,0.985,0.726,Thu Aug 31 00:41:41 2017,glm.nb,1,1,random,ignore,none,range01,0.9751710738,random,484,9,adaptive_cv,32,7,5,4,identity,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:41:52 2017,glmStepAIC,1,1,random,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:44:58 2017,glmnet_h2o,1,1,random,ignore,none,range01,181,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:45:32 2017,lm,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:45:42 2017,lmStepAIC,1,1,random,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:45:56 2017,logicBag,1,1,random,ignore,none,range01,13,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:46:10 2017,logreg,1,1,random,ignore,none,range01,14,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:46:39 2017,msaenet,1,1,random,ignore,none,range01,29,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:46:50 2017,nnls,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:46:56 2017,ordinalNet,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,PackageFail,Thu Aug 31 00:47:11 2017,pls,1,1,random,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,PackageFail,Thu Aug 31 00:47:26 2017,pythonKnnReg,1,1,random,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:47:37 2017,randomGLM,1,1,random,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:48:05 2017,rpart1SE,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:48:15 2017,rqlasso,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:48:21 2017,rqnc,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:48:30 2017,rvmLinear,1,1,random,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:49:17 2017,rvmPoly,1,1,random,ignore,none,range01,46,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:50:00 2017,rvmRadial,1,1,random,ignore,none,range01,43,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:50:23 2017,svmBoundrangeString,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:50:29 2017,svmExpoString,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:51:06 2017,svmSpectrumString,1,1,random,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:51:20 2017,treebag,1,1,random,ignore,none,range01,13,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:51:53 2017,xyf,1,1,random,ignore,none,range01,18,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:52:01 2017,M5,1,1,random,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:52:07 2017,M5Rules,1,1,random,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:52:22 2017,bag,1,1,random,ignore,none,asis,7,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:52:52 2017,bagEarthGCV,1,1,random,ignore,none,asis,28,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:53:05 2017,bam,1,1,random,ignore,none,asis,13,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:53:12 2017,bartMachine,1,1,random,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:53:21 2017,bayesglm,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
-0.008,hcv hhp,-0.003,1.088,0.817,0.683,Thu Aug 31 00:54:18 2017,blasso,1,1,random,ignore,none,asis,0.8140258834,random,565,58,adaptive_cv,32,7,5,4,0.6321380727,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:54:35 2017,blassoAveraged,1,1,random,ignore,none,asis,16,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:54:50 2017,bridge,1,1,random,ignore,none,asis,15,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:55:22 2017,earth,1,1,random,ignore,none,asis,21,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:55:35 2017,extraTrees,1,1,random,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:55:49 2017,gam,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:56:02 2017,gaussprLinear,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:57:20 2017,gaussprPoly,1,1,random,ignore,none,asis,77,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 00:58:17 2017,gaussprRadial,1,1,random,ignore,none,asis,57,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 01:01:15 2017,gbm_h2o,1,1,random,ignore,none,asis,175,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 01:01:24 2017,gcvEarth,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 01:01:32 2017,glm,1,1,random,ignore,none,asis,8,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 01:01:43 2017,glm.nb,1,1,random,ignore,none,asis,11,,,,,,,,,,,,,,,
Fail,hcv hhp,Fail,Fail,Fail,Fail,Thu Aug 31 01:01:55 2017,glmStepAIC,1,1,random,ignore,none,asis,12,,,,,,,,,,,,,,,
