,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blassoAveraged, Mon Mar 26 17:05:14 2018, 0.992, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
bridge, Mon Mar 26 17:05:45 2018, 0.992, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
cforest, Mon Mar 26 17:09:02 2018, 0.944, bas interactive latent features, c(24.4, 100, 12.3, 1.8, 0, 0.2, 0, 2.6, 42.7)
ctree, Mon Mar 26 17:09:22 2018, 0.909, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
ctree2, Mon Mar 26 17:09:42 2018, 0.909, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
cubist, Mon Mar 26 17:14:52 2018, 0.994, bas interactive latent features, c(100, 90.8, 73.9, 57.7, 47.2, 49.3, 6.3, 15.5, 0)
dnn, Mon Mar 26 17:15:21 2018, 0, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
earth, Mon Mar 26 17:15:41 2018, 0.965, bas interactive latent features, c(100, 21.2, 6.5, 0, 0, 0, 0, 0, 0)
elm, Mon Mar 26 17:15:58 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
enet, Mon Mar 26 17:16:16 2018, 0.991, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
evtree, Mon Mar 26 18:05:39 2018, 0.863, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
extraTrees, Mon Mar 26 18:17:18 2018, 0.976, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
foba, Mon Mar 26 18:17:36 2018, 0.991, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
gam, Mon Mar 26 18:22:00 2018, 0.995, bas interactive latent features, c(0, 0, 0, NaN, 0, 0, 0, 0, NaN)
gamboost, Mon Mar 26 18:58:39 2018, 0.982, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
gamSpline, Mon Mar 26 19:00:15 2018, 0.994, bas interactive latent features, c(0, NaN, 0, 0, NaN, 0, 0, 0, NaN)
gbm, Mon Mar 26 19:20:05 2018, 0.959, bas interactive latent features, c(4, 100, 4.6, 0.2, 0, 0, 0.1, 0.1, 3.6)
gcvEarth, Mon Mar 26 19:23:10 2018, 0.965, bas interactive latent features, c(100, 21.2, 6.5, 0, 0, 0, 0, 0, 0)
glm, Mon Mar 26 19:23:26 2018, 0.993, bas interactive latent features, c(66.9, 100, 48, 97.7, 4, 0, 2, 24.8, 87.3)
glm.nb, Mon Mar 26 19:23:47 2018, 0.993, bas interactive latent features, c(62.9, 100, 48.9, 91.6, 5.2, 1, 0, 23, 80.9)
glmboost, Mon Mar 26 19:24:22 2018, 0.966, bas interactive latent features, c(12.7, 38.6, 100, 3.5, 1.7, 8.7, 0, 0, 0)
glmnet, Mon Mar 26 19:24:42 2018, 0.971, bas interactive latent features, c(36.5, 21, 100, 16.4, 0, 0, 0, 6.6, 1.8)
glmStepAIC, Mon Mar 26 19:27:47 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
icr, Mon Mar 26 19:28:15 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
kernelpls, Mon Mar 26 19:28:33 2018, 0.993, bas interactive latent features, c(95.2, 100, 3.4, 23, 77.6, 73.8, 38.3, 0, 80.6)
kknn, Mon Mar 26 19:36:06 2018, 0.948, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
knn, Mon Mar 26 19:36:29 2018, 0.858, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
krlsPoly, Mon Mar 26 19:41:21 2018, 0.142, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
krlsRadial, Mon Mar 26 19:57:47 2018, 0.995, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
lars, Mon Mar 26 19:58:05 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
lars2, Mon Mar 26 19:58:22 2018, 0.983, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
lasso, Mon Mar 26 19:58:39 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
leapBackward, Mon Mar 26 19:58:58 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
leapForward, Mon Mar 26 19:59:15 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
leapSeq, Mon Mar 26 19:59:32 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
lm, Mon Mar 26 19:59:48 2018, 0.993, bas interactive latent features, c(66.9, 100, 48, 97.7, 4, 0, 2, 24.8, 87.3)
lmStepAIC, Mon Mar 26 20:00:05 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
M5, Mon Mar 26 20:01:37 2018, 0.992, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
M5Rules, Mon Mar 26 20:02:17 2018, 0.992, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 27.9
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 22.5
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 100
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 12.7
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 0
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 0
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 0
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 0
msaenet, Mon Mar 26 20:03:32 2018, 0.962, bas interactive latent features, 0
nnet, Mon Mar 26 20:04:53 2018, 0, bas interactive latent features, c(100, 54.5, 50, 29.2, 10.3, 33.8, 17.9, 0, 26.8)
null, Mon Mar 26 20:05:29 2018, 0, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
parRF, Mon Mar 26 20:07:30 2018, 0.959, bas interactive latent features, Failed
pcaNNet, Mon Mar 26 20:08:06 2018, 0, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
pcr, Mon Mar 26 20:08:24 2018, 0.992, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
plsRglm, Mon Mar 26 20:10:04 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
ppr, Mon Mar 26 20:10:58 2018, 0.994, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
qrf, Mon Mar 26 20:13:19 2018, 0.862, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
ranger, Mon Mar 26 20:14:46 2018, 0.972, bas interactive latent features, Failed
Rborist, Mon Mar 26 20:18:13 2018, 0.959, bas interactive latent features, c(13.2, 6.1, 7.4, 0.5, 0.1, 0, 0, 0.2, 100)
relaxo, Mon Mar 26 20:18:34 2018, 0.891, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
rf, Mon Mar 26 20:20:10 2018, 0.959, bas interactive latent features, Failed
ridge, Mon Mar 26 20:20:29 2018, 0.992, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
rlm, Mon Mar 26 20:20:48 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
rpart, Mon Mar 26 20:21:07 2018, 0.905, bas interactive latent features, c(84.4, 64.3, 100, 96.6, 18, 25.7, 12, 0, 10.4)
rpart1SE, Mon Mar 26 20:21:24 2018, 0.785, bas interactive latent features, c(84.1, 73.4, 100, 61.5, 30.3, 16, 29.1, 0, 0)
rpart2, Mon Mar 26 20:21:43 2018, 0.785, bas interactive latent features, c(84.1, 73.4, 100, 61.5, 30.3, 16, 29.1, 0, 0)
RRF, Mon Mar 26 20:28:01 2018, 0.959, bas interactive latent features, Failed
RRFglobal, Mon Mar 26 20:31:19 2018, 0.96, bas interactive latent features, Failed
SBC, Tue Mar 27 03:51:50 2018, 0.914, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
simpls, Tue Mar 27 03:52:09 2018, 0.993, bas interactive latent features, c(95.2, 100, 3.4, 23, 77.6, 73.8, 38.3, 0, 80.6)
spikeslab, Tue Mar 27 03:52:56 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
spls, Tue Mar 27 03:53:20 2018, 0.993, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
superpc, Tue Mar 27 03:53:41 2018, 0, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
svmLinear, Tue Mar 27 03:54:43 2018, NA, bas interactive latent features, Failed
svmLinear2, Tue Mar 27 03:55:07 2018, 0.937, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
svmLinear3, Tue Mar 27 03:55:30 2018, 0.893, bas interactive latent features, c(91.9, 100, 74.7, 29, 42.2, 42.6, 0, 59, 93.8)
svmPoly, Tue Mar 27 03:55:51 2018, NA, bas interactive latent features, Failed
svmRadial, Tue Mar 27 03:56:17 2018, NA, bas interactive latent features, Failed
svmRadialCost, Tue Mar 27 03:56:43 2018, NA, bas interactive latent features, Failed
svmRadialSigma, Tue Mar 27 03:57:09 2018, NA, bas interactive latent features, Failed
treebag, Tue Mar 27 03:58:20 2018, 0.806, bas interactive latent features, c(85.7, 80.6, 100, 56, 2.4, 27.6, 18.5, 0, 31.3)
widekernelpls, Tue Mar 27 04:02:35 2018, 0.993, bas interactive latent features, c(95.2, 100, 3.4, 23, 77.6, 73.8, 38.3, 0, 80.6)
xgbLinear, Tue Mar 27 04:03:25 2018, 0.956, bas interactive latent features, c(100, 2.7, 2.3, 0.5, 0, 0, 0, 0, 0)
xgbTree, Tue Mar 27 04:07:02 2018, 0.887, bas interactive latent features, c(100, 35.1, 16.8, 2.9, 0.9, 0.7, 0.5, 0, 0)
xyf, Tue Mar 27 04:08:37 2018, NA, bas interactive latent features, Failed
avNNet, Tue Mar 27 04:11:06 2018, 0.981, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
bagEarth, Tue Mar 27 04:14:13 2018, 0.959, bas interactive latent features, c(100, 19.1, 8.3, 0, 0, 0, 0, 0, 0)
bagEarthGCV, Tue Mar 27 04:15:36 2018, 0.961, bas interactive latent features, c(100, 19.7, 8.9, 0, 0, 0, 0, 0, 0)
bartMachine, Tue Mar 27 04:30:42 2018, 0.966, bas interactive latent features, c(67.2, 100, 97.9, 9.3, 11.1, 8.1, 7, 18.1, 0)
bayesglm, Tue Mar 27 04:31:03 2018, 0.956, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
blasso, Tue Mar 27 04:31:36 2018, 0.955, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
blassoAveraged, Tue Mar 27 04:32:08 2018, 0.955, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
bridge, Tue Mar 27 04:32:40 2018, 0.955, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
BstLm, Tue Mar 27 04:34:57 2018, 0.599, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
cforest, Tue Mar 27 04:37:31 2018, 0.949, bas interactive latent features, Failed
ctree, Tue Mar 27 04:37:58 2018, 0.91, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
ctree2, Tue Mar 27 04:38:25 2018, 0.909, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
cubist, Tue Mar 27 04:45:03 2018, 0.988, bas interactive latent features, c(83.8, 100, 91.5, 41.5, 59.2, 12, 20.4, 7.7, 0)
dnn, Tue Mar 27 04:45:38 2018, 0, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
earth, Tue Mar 27 04:46:03 2018, 0.957, bas interactive latent features, c(100, 16.8, 7, 0, 0, 0, 0, 0, 0)
elm, Tue Mar 27 04:46:25 2018, 0.965, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
enet, Tue Mar 27 04:46:49 2018, 0.951, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
evtree, Tue Mar 27 05:49:20 2018, 0.868, bas interactive latent features, c(91.5, 100, 73.9, 26.2, 40.3, 40.8, 0, 56.8, 93.9)
extraTrees, Tue Mar 27 19:44:32 2018, 0.974, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
foba, Tue Mar 27 19:44:52 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
gam, Tue Mar 27 19:48:09 2018, 0.982, bas interactive latent features, c(47.4, 18.3, 10.4, 2.2, 100, 14, 69.8, 0.8, 0)
gamboost, Tue Mar 27 20:50:19 2018, 0.971, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
gamSpline, Tue Mar 27 20:51:39 2018, 0.975, bas interactive latent features, c(NaN, NaN, 0, 0, NaN, 0, NaN, 0, 0)
gbm, Tue Mar 27 21:09:08 2018, 0.976, bas interactive latent features, c(4.5, 100, 10.6, 0, 0, 0, 0.1, 0.1, 1.4)
gcvEarth, Tue Mar 27 21:11:49 2018, 0.956, bas interactive latent features, c(100, 16, 8.5, 0, 0, 0, 0, 0, 0)
glm, Tue Mar 27 21:12:05 2018, 0.952, bas interactive latent features, c(41.9, 100, 75.1, 4.8, 3.1, 0, 16.4, 5.8, 11.4)
glmboost, Tue Mar 27 21:13:07 2018, 0.95, bas interactive latent features, c(23.9, 100, 39.2, 0.9, 9.2, 4, 0.6, 0, 0)
glmnet, Tue Mar 27 21:13:26 2018, 0.949, bas interactive latent features, c(54.3, 100, 42.6, 11, 1.3, 11.4, 0, 8.6, 12.5)
glmStepAIC, Tue Mar 27 21:16:08 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
icr, Tue Mar 27 21:16:35 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
kernelpls, Tue Mar 27 21:16:53 2018, 0.952, bas interactive latent features, c(99.5, 100, 78.2, 31.5, 38.6, 39.5, 0, 58.1, 95)
kknn, Tue Mar 27 21:21:38 2018, 0.96, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
knn, Tue Mar 27 21:22:00 2018, 0.947, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
krlsPoly, Tue Mar 27 21:26:22 2018, 0.078, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
krlsRadial, Tue Mar 27 21:40:48 2018, 0.988, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
lars, Tue Mar 27 21:41:07 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
lars2, Tue Mar 27 21:41:25 2018, 0.951, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
lasso, Tue Mar 27 21:41:43 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
leapBackward, Tue Mar 27 21:42:02 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
leapForward, Tue Mar 27 21:42:19 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
leapSeq, Tue Mar 27 21:42:36 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
lm, Tue Mar 27 21:42:54 2018, 0.952, bas interactive latent features, c(41.9, 100, 75.1, 4.8, 3.1, 0, 16.4, 5.8, 11.4)
lmStepAIC, Tue Mar 27 21:43:11 2018, 0.952, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
M5, Tue Mar 27 21:44:41 2018, 0.973, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
M5Rules, Tue Mar 27 21:45:28 2018, 0.974, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 45.7
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 100
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 52.2
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 0
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 0
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 0
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 0
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 0
msaenet, Tue Mar 27 21:46:41 2018, 0.948, bas interactive latent features, 0
nnet, Tue Mar 27 21:47:53 2018, 0.98, bas interactive latent features, c(100, 38.8, 23.2, 34.2, 0, 1.4, 7.3, 32.4, 33.7)
null, Tue Mar 27 21:48:30 2018, 0, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
parRF, Tue Mar 27 21:50:06 2018, 0.961, bas interactive latent features, Failed
pcaNNet, Tue Mar 27 21:50:44 2018, 0.979, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
pcr, Tue Mar 27 21:51:02 2018, 0.95, bas interactive latent features, c(91.4, 100, 75.5, 25.8, 40.2, 40.7, 0, 56.7, 93.6)
plsRglm, Tue Mar 27 23:32:52 2018, 0.952, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
ppr, Tue Mar 27 23:33:53 2018, 0.985, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
qrf, Tue Mar 27 23:35:57 2018, 0.876, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
ranger, Tue Mar 27 23:37:17 2018, 0.975, bas interactive latent features, Failed
Rborist, Tue Mar 27 23:40:27 2018, 0.963, bas interactive latent features, c(1.7, 11.6, 100, 0.2, 0.2, 0.2, 0.1, 0, 50.5)
relaxo, Tue Mar 27 23:40:48 2018, 0.918, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
rf, Tue Mar 27 23:42:10 2018, 0.964, bas interactive latent features, Failed
ridge, Tue Mar 27 23:42:30 2018, 0.951, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
rlm, Tue Mar 27 23:42:48 2018, 0.952, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
rpart, Tue Mar 27 23:43:07 2018, 0.915, bas interactive latent features, c(79.6, 63.9, 100, 92.8, 21.2, 15.4, 0, 13.7, 26.5)
rpart1SE, Tue Mar 27 23:43:24 2018, 0.753, bas interactive latent features, c(81.2, 69.9, 100, 77.2, 7.7, 13.5, 44.3, 0, 0)
rpart2, Tue Mar 27 23:43:42 2018, 0.753, bas interactive latent features, c(81.2, 69.9, 100, 77.2, 7.7, 13.5, 44.3, 0, 0)
rqlasso, Tue Mar 27 23:44:02 2018, 0.953, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
rqnc, Tue Mar 27 23:44:23 2018, 0.954, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
RRF, Tue Mar 27 23:49:24 2018, 0.964, bas interactive latent features, Failed
RRFglobal, Tue Mar 27 23:52:12 2018, 0.962, bas interactive latent features, Failed
SBC, Wed Mar 28 02:14:41 2018, 0.685, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
simpls, Wed Mar 28 02:15:00 2018, 0.952, bas interactive latent features, c(99.3, 100, 73.8, 26.3, 38.8, 39.6, 0, 56.2, 95.7)
spikeslab, Wed Mar 28 02:15:37 2018, 0.951, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
spls, Wed Mar 28 02:16:00 2018, 0.952, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
superpc, Wed Mar 28 02:16:21 2018, 0, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
svmLinear, Wed Mar 28 02:22:57 2018, NA, bas interactive latent features, Failed
svmLinear2, Wed Mar 28 02:29:23 2018, 0.945, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
svmLinear3, Wed Mar 28 02:29:44 2018, 0.806, bas interactive latent features, c(91.1, 100, 72.7, 23.9, 42.2, 42.7, 0, 56.4, 93.6)
svmPoly, Wed Mar 28 02:30:08 2018, NA, bas interactive latent features, Failed
svmRadial, Wed Mar 28 02:30:33 2018, NA, bas interactive latent features, Failed
svmRadialCost, Wed Mar 28 02:30:58 2018, NA, bas interactive latent features, Failed
svmRadialSigma, Wed Mar 28 02:31:23 2018, NA, bas interactive latent features, Failed
treebag, Wed Mar 28 02:32:27 2018, 0.787, bas interactive latent features, c(82.1, 72.2, 100, 72.9, 7.6, 16.3, 8, 0, 33.4)
widekernelpls, Wed Mar 28 02:36:10 2018, 0.952, bas interactive latent features, c(99.3, 100, 73.8, 26.3, 38.8, 39.6, 0, 56.2, 95.7)
xgbLinear, Wed Mar 28 02:36:50 2018, 0.958, bas interactive latent features, c(100, 2.3, 0.7, 0.3, 0.1, 0, 0, 0, 0)
xgbTree, Wed Mar 28 02:40:15 2018, 0.843, bas interactive latent features, c(100, 73.3, 7.7, 7.5, 1.9, 0.9, 0.9, 0.8, 0)
xyf, Wed Mar 28 02:41:24 2018, NA, bas interactive latent features, Failed
avNNet, Wed Mar 28 02:43:14 2018, 0, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
bagEarth, Wed Mar 28 02:46:02 2018, 0.968, bas interactive latent features, c(100, 38.8, 13.9, 2.5, 0, 0, 0, 0, 0)
bagEarthGCV, Wed Mar 28 02:47:12 2018, 0.969, bas interactive latent features, c(100, 37.7, 7.3, 2.4, 0, 0, 0, 0, 0)
bartMachine, Wed Mar 28 03:00:25 2018, 0.964, bas interactive latent features, c(100, 79.8, 46.6, 64.2, 18.2, 11.6, 1.6, 1.5, 0)
bayesglm, Wed Mar 28 03:00:47 2018, 0.93, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
blasso, Wed Mar 28 03:01:19 2018, 0.931, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
blassoAveraged, Wed Mar 28 03:01:49 2018, 0.931, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
bridge, Wed Mar 28 03:02:18 2018, 0.931, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
BstLm, Wed Mar 28 03:04:27 2018, 0.523, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
cforest, Wed Mar 28 03:06:57 2018, 0.945, bas interactive latent features, c(21.4, 100, 12.8, 1.8, 0, 0.5, 0, 2.1, 39.2)
ctree, Wed Mar 28 03:07:24 2018, 0.903, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
ctree2, Wed Mar 28 03:07:49 2018, 0.903, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
cubist, Wed Mar 28 03:15:10 2018, 0.988, bas interactive latent features, c(89, 100, 94.1, 87.3, 52.5, 39, 16.1, 0, 0.8)
dnn, Wed Mar 28 03:15:44 2018, 0, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
earth, Wed Mar 28 03:16:10 2018, 0.967, bas interactive latent features, c(100, 37.3, 5.1, 2.2, 0, 0, 0, 0, 0)
elm, Wed Mar 28 03:16:33 2018, 0.934, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
enet, Wed Mar 28 03:16:56 2018, 0.932, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
evtree, Wed Mar 28 04:10:49 2018, 0.858, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
extraTrees, Wed Mar 28 06:13:41 2018, 0.975, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
foba, Wed Mar 28 06:14:05 2018, 0.931, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
gam, Wed Mar 28 06:17:46 2018, 0.982, bas interactive latent features, c(25.4, 5.8, 100, 18, 11.8, 4.4, 44.3, 0, 1.3)
gamboost, Wed Mar 28 07:28:34 2018, 0.968, bas interactive latent features, c(91.7, 100, 76.1, 29.5, 42.6, 43.1, 0, 59.2, 94.3)
gamSpline, Wed Mar 28 07:30:18 2018, 0.976, bas interactive latent features, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0, 0)
