0.392,oncol,0.042,0.409,1.423,0.677,Thu Aug 17 19:50:13 2017,msaenet,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1048,8,cv,5,6,1,5,0.2718383048,4,3.0447273714,,,,
0.087,oncol,-0.044,0.994,1.55,1.016,Thu Aug 17 19:50:20 2017,nnet,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1049,7,cv,5,6,1,5,20,0.0183302701,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:50:24 2017,nnls,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,3,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:50:25 2017,ordinalNet,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,
0.411,oncol,0.072,0.43,1.378,0.656,Thu Aug 17 19:50:36 2017,parRF,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1052,11,cv,5,6,1,5,11,,,,,,
0.093,oncol,0.025,0.972,1.447,1.01,Thu Aug 17 19:50:43 2017,pcaNNet,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1053,7,cv,5,6,1,5,7,0.0005110452,,,,,
0.344,oncol,0.09,0.448,1.351,0.73,Thu Aug 17 19:50:46 2017,pcr,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1054,2,cv,5,6,1,5,8,,,,,,
Fail,oncol,Fail,Fail,Fail,PackageFail,Thu Aug 17 19:51:01 2017,pls,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,17,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:51:06 2017,plsRglm,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,5,,,,,,,,,,,,,,,
0.348,oncol,0.086,0.518,1.357,0.726,Thu Aug 17 19:51:10 2017,ppr,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1057,3,cv,5,6,1,5,1,,,,,,
Fail,oncol,Fail,Fail,Fail,PackageFail,Thu Aug 17 19:51:25 2017,pythonKnnReg,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,19,,,,,,,,,,,,,,,
0.343,oncol,0.159,0.746,1.249,0.731,Thu Aug 17 19:52:18 2017,qrf,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1059,52,cv,5,6,1,5,11,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:52:23 2017,qrnn,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,5,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:52:24 2017,randomGLM,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,
0.414,oncol,0.073,0.413,1.377,0.652,Thu Aug 17 19:52:30 2017,ranger,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1062,6,cv,5,6,1,5,11,,,,,,
0.392,oncol,0.092,0.479,1.347,0.677,Thu Aug 17 19:53:33 2017,Rborist,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1063,62,cv,5,6,1,5,6,,,,,,
0.418,oncol,0.025,0.365,1.447,0.648,Thu Aug 17 19:53:37 2017,relaxo,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1064,4,cv,5,6,1,5,35.2863097642,0.018541133,,,,,
0.392,oncol,0.059,0.456,1.396,0.677,Thu Aug 17 19:53:47 2017,rf,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1065,10,cv,5,6,1,5,10,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:53:52 2017,ridge,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:53:57 2017,rlm,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,5,,,,,,,,,,,,,,,
0.312,oncol,0.02,0.588,1.455,0.766,Thu Aug 17 19:54:00 2017,rpart,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1068,3,cv,5,6,1,5,0,,,,,,
0.294,oncol,0.018,-1,1.458,0.786,Thu Aug 17 19:54:02 2017,rpart1SE,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1069,2,cv,5,6,1,5,none,,,,,,
0.294,oncol,0.018,0.615,1.458,0.786,Thu Aug 17 19:54:06 2017,rpart2,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1070,3,cv,5,6,1,5,4,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:54:06 2017,rqlasso,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:54:07 2017,rqnc,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:54:41 2017,RRF,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,33,,,,,,,,,,,,,,,
0.338,oncol,0.062,0.44,1.392,0.737,Thu Aug 17 19:54:50 2017,RRFglobal,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1074,8,cv,5,6,1,5,7,0.9941086737,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:54:56 2017,rvmLinear,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,6,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:55:08 2017,rvmPoly,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,12,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:55:22 2017,rvmRadial,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,14,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:55:27 2017,SBC,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,4,,,,,,,,,,,,,,,
0.337,oncol,0.073,0.475,1.376,0.739,Thu Aug 17 19:55:30 2017,simpls,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1079,3,cv,5,6,1,5,7,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:57:09 2017,spikeslab,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,99,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:57:13 2017,spls,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:57:17 2017,superpc,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,4,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:57:18 2017,svmBoundrangeString,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:57:19 2017,svmExpoString,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,
NA,oncol,NA,0.371,NA,NA,Thu Aug 17 19:58:31 2017,svmLinear,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1085,72,cv,5,6,1,5,32.3161570651,,,,,,
0.413,oncol,0.021,0.361,1.454,0.654,Thu Aug 17 19:58:36 2017,svmLinear2,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1086,5,cv,5,6,1,5,0.0538823614,,,,,,
0.425,oncol,0.025,0.378,1.447,0.64,Thu Aug 17 19:58:43 2017,svmLinear3,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1087,6,cv,5,6,1,5,1.7612317253,L2,,,,,
NA,oncol,NA,0.359,NA,NA,Thu Aug 17 19:58:56 2017,svmPoly,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1088,12,cv,5,6,1,5,1,0.0015223175,72.5416933707,,,,
NA,oncol,NA,0.371,NA,NA,Thu Aug 17 19:58:59 2017,svmRadial,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1089,3,cv,5,6,1,5,0.0179444074,8.6571758583,,,,,
NA,oncol,NA,0.404,NA,NA,Thu Aug 17 19:59:03 2017,svmRadialCost,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1090,3,cv,5,6,1,5,2.4838330717,,,,,,
NA,oncol,NA,0.396,NA,NA,Thu Aug 17 19:59:07 2017,svmRadialSigma,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1091,3,cv,5,6,1,5,0.0255003979,5.3527036148,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:59:08 2017,svmSpectrumString,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,
0.393,oncol,0.1,-1,1.336,0.676,Thu Aug 17 19:59:15 2017,treebag,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1093,7,cv,5,6,1,5,none,,,,,,
0.328,oncol,0.074,0.357,1.374,0.748,Thu Aug 17 19:59:19 2017,widekernelpls,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1094,3,cv,5,6,1,5,3,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 19:59:43 2017,WM,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,23,,,,,,,,,,,,,,,
0.427,oncol,0.092,0.489,1.348,0.638,Thu Aug 17 19:59:50 2017,xgbLinear,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1096,6,cv,5,6,1,5,14,0.1201385744,0.0180581989,1.0456724286,,,
0.291,oncol,0.081,0.634,1.365,0.79,Thu Aug 17 20:01:04 2017,xgbTree,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,1.4844546675,random,1097,73,cv,5,6,1,5,885,5,0.3193315796,8.0983054172,0.5013880978,7,0.6591875204
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:01:09 2017,xyf,1,1,switches between C3 & C2 on C4g1.5,ignore,none,asis,4,,,,,,,,,,,,,,,
0.951,oncol,0.919,0.012,0.144,0.071,Thu Aug 17 20:03:51 2017,avNNet,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1099,19,cv,5,6,1,5,2,2.02808765730855e-05,TRUE,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:03:54 2017,bag,1,1,colinerity unnecessary,ignore,none,range01,3,,,,,,,,,,,,,,,
0.962,oncol,0.953,0.02,0.084,0.055,Thu Aug 17 20:04:45 2017,bagEarth,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1101,51,cv,5,6,1,5,6,1,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:05:01 2017,bagEarthGCV,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1102,16,cv,5,6,1,5,1,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:05:07 2017,bam,1,1,colinerity unnecessary,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:05:09 2017,bartMachine,1,1,colinerity unnecessary,ignore,none,range01,1,,,,,,,,,,,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:05:12 2017,bayesglm,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1105,3,cv,5,6,1,5,none,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:05:34 2017,blasso,1,1,colinerity unnecessary,ignore,none,range01,22,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:05:55 2017,blassoAveraged,1,1,colinerity unnecessary,ignore,none,range01,21,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:05:59 2017,bridge,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
0.958,oncol,0.959,0.011,0.073,0.061,Thu Aug 17 20:07:45 2017,BstLm,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1109,106,cv,5,6,1,5,480,0.4653234604,,,,,
0.558,oncol,0.512,0.14,0.864,0.643,Thu Aug 17 20:07:59 2017,cforest,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1110,13,cv,5,6,1,5,11,,,,,,
0.325,oncol,0.33,0.17,1.187,0.983,Thu Aug 17 20:08:03 2017,ctree,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1111,5,cv,5,6,1,5,0.6162291281,,,,,,
0.325,oncol,0.33,0.19,1.187,0.983,Thu Aug 17 20:08:08 2017,ctree2,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1112,4,cv,5,6,1,5,14,0.6969669529,,,,,
0.999,oncol,0.999,0,NA,NA,Thu Aug 17 20:08:29 2017,cubist,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1113,21,cv,5,6,1,5,15,5,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:08:34 2017,DENFIS,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
-0.132,oncol,-0.173,0.262,2.077,1.648,Thu Aug 17 20:08:39 2017,dnn,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1115,5,cv,5,6,1,5,15,10,11,0.0112844046,0.0109253973,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:08:43 2017,earth,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1116,4,cv,5,6,1,5,7,1,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:08:46 2017,elm,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1117,2,cv,5,6,1,5,14,purelin,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:08:50 2017,enet,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
0.342,oncol,0.317,0.143,1.21,0.957,Thu Aug 17 20:10:27 2017,evtree,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1119,97,cv,5,6,1,5,1.1407158179,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:10:28 2017,extraTrees,1,1,colinerity unnecessary,ignore,none,range01,1,,,,,,,,,,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:10:32 2017,foba,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1121,3,cv,5,6,1,5,3,1.09645398943758e-05,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:10:38 2017,gam,1,1,colinerity unnecessary,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:10:45 2017,gamboost,1,1,colinerity unnecessary,ignore,none,range01,6,,,,,,,,,,,,,,,
0.999,oncol,0.999,0,NA,NA,Thu Aug 17 20:10:57 2017,gamSpline,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1124,12,cv,5,6,1,5,2.6794693666,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:11:02 2017,gaussprLinear,1,1,colinerity unnecessary,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:11:10 2017,gaussprPoly,1,1,colinerity unnecessary,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:11:17 2017,gaussprRadial,1,1,colinerity unnecessary,ignore,none,range01,8,,,,,,,,,,,,,,,
0.577,oncol,0.561,0.124,0.778,0.615,Thu Aug 17 20:11:27 2017,gbm,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1128,10,cv,5,6,1,5,3551,10,0.2266040608,10,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:12:07 2017,gbm_h2o,1,1,colinerity unnecessary,ignore,none,range01,39,,,,,,,,,,,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:12:09 2017,gcvEarth,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1130,2,cv,5,6,1,5,1,,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:12:12 2017,glm,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1131,2,cv,5,6,1,5,none,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:12:16 2017,glm.nb,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1132,4,cv,5,6,1,5,identity,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:12:25 2017,glmboost,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1133,9,cv,5,6,1,5,772,yes,,,,,
0.971,oncol,0.97,0.007,0.052,0.043,Thu Aug 17 20:12:29 2017,glmnet,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1134,3,cv,5,6,1,5,0.7658099281,0.0012878582,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:02 2017,glmnet_h2o,1,1,colinerity unnecessary,ignore,none,range01,32,,,,,,,,,,,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:13:07 2017,glmStepAIC,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1136,5,cv,5,6,1,5,none,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:13:18 2017,icr,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1137,10,cv,5,6,1,5,7,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:13:20 2017,kernelpls,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1138,2,cv,5,6,1,5,8,,,,,,
0.564,oncol,0.544,0.093,0.808,0.635,Thu Aug 17 20:13:26 2017,kknn,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1139,5,cv,5,6,1,5,8,2.2676507458,inv,,,,
0.553,oncol,0.536,0.099,0.822,0.65,Thu Aug 17 20:13:28 2017,knn,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1140,2,cv,5,6,1,5,4,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:33 2017,krlsPoly,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:37 2017,krlsRadial,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
0.722,oncol,0.72,0.066,0.496,0.405,Thu Aug 17 20:13:39 2017,lars,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1143,3,cv,5,6,1,5,0.708233756,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:43 2017,lars2,1,1,colinerity unnecessary,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:47 2017,lasso,1,1,colinerity unnecessary,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:51 2017,leapBackward,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:13:54 2017,leapForward,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1147,2,cv,5,6,1,5,4,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:13:58 2017,leapSeq,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:14:00 2017,lm,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1149,2,cv,5,6,1,5,TRUE,,,,,,
1,oncol,1,-1,NA,NA,Thu Aug 17 20:14:05 2017,lmStepAIC,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1150,4,cv,5,6,1,5,none,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:09 2017,logicBag,1,1,colinerity unnecessary,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:13 2017,logreg,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:14 2017,M5,1,1,colinerity unnecessary,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:15 2017,M5Rules,1,1,colinerity unnecessary,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:22 2017,msaenet,1,1,colinerity unnecessary,ignore,none,range01,6,,,,,,,,,,,,,,,
0.957,oncol,0.929,0.012,0.125,0.063,Thu Aug 17 20:14:28 2017,nnet,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1156,6,cv,5,6,1,5,11,1.60477450901958e-05,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:32 2017,nnls,1,1,colinerity unnecessary,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:14:32 2017,ordinalNet,1,1,colinerity unnecessary,ignore,none,range01,1,,,,,,,,,,,,,,,
0.592,oncol,0.553,0.116,0.791,0.594,Thu Aug 17 20:14:43 2017,parRF,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1159,10,cv,5,6,1,5,9,,,,,,
0.933,oncol,0.902,0.032,0.174,0.098,Thu Aug 17 20:14:50 2017,pcaNNet,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1160,7,cv,5,6,1,5,14,0.0007298916,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:14:52 2017,pcr,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1161,2,cv,5,6,1,5,7,,,,,,
Fail,oncol,Fail,Fail,Fail,PackageFail,Thu Aug 17 20:15:06 2017,pls,1,1,colinerity unnecessary,ignore,none,range01,16,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:15:10 2017,plsRglm,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
0.973,oncol,0.912,0.004,0.155,0.039,Thu Aug 17 20:15:14 2017,ppr,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1164,3,cv,5,6,1,5,1,,,,,,
Fail,oncol,Fail,Fail,Fail,PackageFail,Thu Aug 17 20:15:27 2017,pythonKnnReg,1,1,colinerity unnecessary,ignore,none,range01,17,,,,,,,,,,,,,,,
0.059,oncol,0.073,0.235,1.641,1.369,Thu Aug 17 20:15:48 2017,qrf,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1166,20,cv,5,6,1,5,11,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:15:53 2017,qrnn,1,1,colinerity unnecessary,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:15:54 2017,randomGLM,1,1,colinerity unnecessary,ignore,none,range01,0,,,,,,,,,,,,,,,
0.574,oncol,0.541,0.108,0.813,0.62,Thu Aug 17 20:15:59 2017,ranger,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1169,5,cv,5,6,1,5,11,,,,,,
0.603,oncol,0.566,0.101,0.768,0.578,Thu Aug 17 20:17:36 2017,Rborist,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1170,96,cv,5,6,1,5,7,,,,,,
0.989,oncol,0.99,0.002,NA,NA,Thu Aug 17 20:17:39 2017,relaxo,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1171,3,cv,5,6,1,5,0.2912313485,0.8570727331,,,,,
0.597,oncol,0.548,0.112,0.8,0.586,Thu Aug 17 20:17:47 2017,rf,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1172,8,cv,5,6,1,5,6,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:17:51 2017,ridge,1,1,colinerity unnecessary,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:17:56 2017,rlm,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
0.289,oncol,0.305,0.182,1.231,1.034,Thu Aug 17 20:17:59 2017,rpart,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1175,3,cv,5,6,1,5,0,,,,,,
0.289,oncol,0.305,-1,1.231,1.034,Thu Aug 17 20:18:01 2017,rpart1SE,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1176,2,cv,5,6,1,5,none,,,,,,
0.289,oncol,0.305,0.18,1.231,1.034,Thu Aug 17 20:18:04 2017,rpart2,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1177,2,cv,5,6,1,5,4,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:18:05 2017,rqlasso,1,1,colinerity unnecessary,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:18:06 2017,rqnc,1,1,colinerity unnecessary,ignore,none,range01,0,,,,,,,,,,,,,,,
0.626,oncol,0.6,0.102,0.709,0.545,Thu Aug 17 20:18:21 2017,RRF,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1180,15,cv,5,6,1,5,10,0.2895387132,0.6945115849,,,,
0.607,oncol,0.562,0.112,0.776,0.573,Thu Aug 17 20:18:29 2017,RRFglobal,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1181,8,cv,5,6,1,5,7,0.9030540376,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:18:34 2017,rvmLinear,1,1,colinerity unnecessary,ignore,none,range01,5,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:18:46 2017,rvmPoly,1,1,colinerity unnecessary,ignore,none,range01,11,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:18:57 2017,rvmRadial,1,1,colinerity unnecessary,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:19:01 2017,SBC,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
1,oncol,1,0,NA,NA,Thu Aug 17 20:19:04 2017,simpls,1,1,colinerity unnecessary,ignore,none,range01,1.770955211,random,1186,2,cv,5,6,1,5,7,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:20:24 2017,spikeslab,1,1,colinerity unnecessary,ignore,none,range01,80,,,,,,,,,,,,,,,
Fail,oncol,Fail,Fail,Fail,Fail,Thu Aug 17 20:20:28 2017,spls,1,1,colinerity unnecessary,ignore,none,range01,4,,,,,,,,,,,,,,,
