,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avNNet, Wed Feb 14 15:27:00 2018, 0.109, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
bagEarth, Wed Feb 14 15:54:15 2018, 0.656, OpenML 2dplanes, c(100, 66.6, 57.5, 40.5, 32.7, 0, 0, 0, 0, 0)
bagEarthGCV, Wed Feb 14 15:55:48 2018, 0.468, OpenML 2dplanes, c(100, 59.3, 51.2, 42.7, 37.7, 17.6, 12.9, 0, 0, 0)
bam, Wed Feb 14 15:56:41 2018, 0.468, OpenML 2dplanes, c(NaN, NaN, NaN, 0, NaN, NaN, 0, 0, 0, 0)
bayesglm, Wed Feb 14 15:56:47 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
blasso, Wed Feb 14 15:59:31 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
blassoAveraged, Wed Feb 14 16:02:19 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
bridge, Wed Feb 14 16:05:03 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
BstLm, Wed Feb 14 16:08:22 2018, 0.467, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
cforest, Thu Feb 15 01:29:04 2018, 0.779, OpenML 2dplanes, c(100, 22.4, 10.1, 2.5, 22, 9.8, 2.5, 0, 0, 0)
ctree, Thu Feb 15 01:29:47 2018, 0.779, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
ctree2, Thu Feb 15 01:30:14 2018, 0.779, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
cubist, Thu Feb 15 02:09:02 2018, 0.779, OpenML 2dplanes, c(100, 50, 50, 50, 50, 50, 50, 0, 0, 0)
dnn, Thu Feb 15 02:11:11 2018, 0.635, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
earth, Thu Feb 15 02:12:06 2018, 0.584, OpenML 2dplanes, c(100, 66.6, 54.2, 39.1, 29.5, 0, 0, 0, 0, 0)
elm, Thu Feb 15 02:12:14 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
enet, Thu Feb 15 02:12:28 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
foba, Thu Feb 15 14:06:42 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.9, 2.2, 16.8, 7.3, 2, 0, 0, 0)
gam, Thu Feb 15 14:06:53 2018, 0.468, OpenML 2dplanes, c(NaN, NaN, NaN, 0, NaN, NaN, 0, 0, 0, 0)
gamSpline, Thu Feb 15 14:07:38 2018, 0.468, OpenML 2dplanes, Failed
gcvEarth, Fri Feb 16 15:35:22 2018, 0.47, OpenML 2dplanes, c(100, 59.4, 51.4, 42.9, 38, 16.2, 12.6, 0, 0, 0)
glm, Fri Feb 16 15:35:24 2018, 0.47, OpenML 2dplanes, c(100, 42.3, 28.4, 14.1, 40.8, 28.1, 14.1, 0, 0, 0.9)
glmboost, Fri Feb 16 17:44:23 2018, 0.467, OpenML 2dplanes, c(100, 49.8, 32, 14.3, 47.7, 31.8, 14, 0, 0, 0)
glmnet, Fri Feb 16 17:44:36 2018, 0.47, OpenML 2dplanes, c(100, 52.1, 34.7, 17.3, 49.9, 34.3, 17.3, 0, 0, 1.1)
glmStepAIC, Fri Feb 16 17:49:40 2018, 0.47, OpenML 2dplanes, c(100, 17.6, 7.3, 2.5, 17.3, 7.8, 1.9, 0, 0, 0)
icr, Fri Feb 16 17:49:55 2018, 0.47, OpenML 2dplanes, c(100, 17.6, 7.3, 2.5, 17.3, 7.8, 1.9, 0, 0, 0)
kernelpls, Fri Feb 16 17:49:57 2018, 0.47, OpenML 2dplanes, c(100, 33.7, 21.7, 12, 33.7, 22.3, 10.6, 0, 0.4, 0.5)
avNNet, Sat Feb 17 13:32:56 2018, 0.302, basic sum C1 + C2, c(0, 100)
cubist, Tue Mar 27 15:45:16 2018, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
cubist, Tue Mar 27 15:48:22 2018, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
svmPoly, Tue Mar 27 16:00:31 2018, NA, just random, Failed
svmRadial, Tue Mar 27 16:00:47 2018, NA, just random, Failed
svmRadialCost, Tue Mar 27 16:01:03 2018, NA, just random, Failed
svmRadialSigma, Tue Mar 27 16:01:18 2018, NA, just random, Failed
treebag, Tue Mar 27 16:01:28 2018, 0, just random, c(100, 92.8, 11.6, 65, 71, 0, 27.6, 20.9, 97)
widekernelpls, Tue Mar 27 16:01:52 2018, 0, just random, c(15.6, 61.9, 85.1, 24.1, 43.4, 0, 57.3, 31.8, 100)
xgbLinear, Tue Mar 27 16:02:11 2018, 0, just random, c(100, 86.3, 82.8, 64.1, 60.3, 32.3, 17.1, 4.4, 0)
xgbTree, Tue Mar 27 16:04:15 2018, 0, just random, c(100, 89, 69.8, 58.1, 54.8, 46.4, 8.7, 4.6, 0)
avNNet, Tue Mar 27 16:05:51 2018, 0, just random, c(13.6, 48.5, 39.7, 48.5, 26.8, 62, 99.2, 23.3, 16.9, 42.9, 38.9, 22.2, 37.5, 37.3, 96.8, 21.2, 31.1, 24.7, 98.4, 31, 31.1, 13.7, 49.1, 39.2, 49.2, 26.6, 61, 98.9, 23.5, 16.8, 13.7, 48.9, 39.1, 49.5, 26.7, 60.7, 97.9, 23.6, 17.3, 13.6, 48.7, 39.8, 48.4, 27, 62.1, 100, 23.2, 16.8, 13.6, 48.9, 39.7, 48.5, 26.9, 62.1, 99.7, 23.3, 16.5, 0, 32.6, 22.4, 46.7, 31.1, 61.4, 84, 19.5, 7.5)
bagEarth, Tue Mar 27 16:16:43 2018, 0, just random, c(100, 45.8, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
bagEarthGCV, Tue Mar 27 16:17:33 2018, 0, just random, c(100, 90.9, 83.4, 79.4, 74.6, 67.6, 58.8, 48.6, 44.3, 37.3, 26.1, 22.8, 23.4, 22.6, 20.5, 21.8, 20.3, 18.5, 16.7, 15.7, 14.6, 12.8, 13.2, 11.8, 10.6, 10.3, 7.5, 7.3, 6.4, 5.4, 4.6, 3.5, 3, 3.2, 1.5, 1.3, 1.1, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
bayesglm, Thu Mar 29 15:42:19 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
blasso, Thu Mar 29 15:45:22 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
blassoAveraged, Thu Mar 29 15:48:24 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
bridge, Thu Mar 29 15:51:25 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
BstLm, Thu Mar 29 15:52:10 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
cubist, Thu Mar 29 16:16:38 2018, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
dnn, Thu Mar 29 16:16:48 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
earth, Thu Mar 29 16:17:03 2018, 0, just random, c(100, 59.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
elm, Thu Mar 29 16:17:06 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
enet, Thu Mar 29 16:17:16 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
foba, Thu Mar 29 16:17:32 2018, 0, just random, c(38.6, 64.2, 21.2, 13.3, 3.4, 24.2, 99, 12.5, 46.6, 11.7, 51, 28.8, 0, 14.6, 41.4, 36.5, 25.9, 25, 84.9, 40, 36.5, 38, 64.4, 21.3, 13.8, 3.6, 23.8, 99.5, 12.7, 47.4, 38.4, 63.8, 21.2, 13.7, 3.5, 23.7, 99.5, 13.1, 47.4, 38.3, 64.7, 21.4, 13, 3.5, 24.4, 99.7, 12.4, 46.2, 38.7, 64.5, 21.4, 13.3, 3.5, 24.2, 100, 12.3, 46.9, 6.1, 29.7, 5, 9.2, 0.4, 6.1, 78.1, 0.2, 35.8)
gamSpline, Sat Mar 31 15:48:50 2018, 0, just random, c(75.4, 68.6, 79.7, 65, 74.8, 80.4, 62.2, 66.9, 92.6, 82.2, 65, 60.4, 70, 75.9, 70, 62.9, 69.8, 62, 60.6, 92.8, 75.3, 64.9, 78.8, 62.3, 89.1, 65.3, 76.2, 64.2, 100, 63.7, 66.8, 67.3, 58.7, 62.8, 78.9, 62.9, 68.9, 63.3, 63.4, 62.8, 63.3, 68.1, 62.3, 61.1, 64.8, 81.1, 66.3, 99, 60.7, 65.7, 84.7, 99.4, 93.9, 63.1, 66.3, 63.8, 1.7, 11.8, 10.9, 3.5, 0.8, 5.4, 1.7, 1.3, 0.8, 0)
gcvEarth, Sat Mar 31 15:50:57 2018, 0, just random, c(100, 96.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glm, Sat Mar 31 15:50:59 2018, 0, just random, c(35.4, 8, 0.8, 39.7, 55.3, 8.7, 12.9, 14.6, 8.9, 15.3, 41.6, 40.1, 25.2, 58.9, 3.8, 64.7, 5.4, 20.2, 46.8, 49.6, 17, 35.1, 13.9, 45, 19.2, 49.4, 37.4, 66.2, 43.1, 25.5, 42.6, 26.5, 46.3, 24.7, 51.7, 39.3, 67.9, 40.5, 29.3, 89.1, 100, 16.9, 46.4, 62.6, 17.1, 29.2, 10.9, 31.2, 35.8, 8.3, 38.7, 34.9, 31.2, 7.6, 9.6, 56.8, 6.2, 24.7, 8.7, 33.8, 63, 15.7, 0, 14, 64.6, 30.3)
glmboost, Sat Mar 31 15:51:32 2018, 0, just random, c(100, 83.9, 10.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glmnet, Sat Mar 31 15:51:41 2018, 0, just random, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
glmStepAIC, Sat Mar 31 15:54:24 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
icr, Sat Mar 31 15:55:05 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
kernelpls, Sat Mar 31 15:55:07 2018, 0, just random, c(7.6, 39.9, 4.4, 5.8, 4.7, 1.8, 8.3, 3.9, 6.1, 14.7, 5.8, 17.4, 24, 9.9, 1.6, 11.1, 5.6, 3.6, 23.4, 3.9, 25.1, 3, 57.4, 6, 13.8, 1.6, 3.6, 4.2, 24.6, 3.4, 2.2, 61.9, 11.9, 15.8, 5.3, 1.2, 12.9, 18.4, 4.1, 0.2, 6.3, 0.8, 0, 0.5, 0, 1.1, 0.5, 0.7, 7.6, 41.8, 7.3, 1.4, 2.2, 1.6, 7.9, 5.6, 6.2, 42.1, 43.5, 60.4, 100, 37.2, 47.1, 24.5, 99.6, 49.4)
knn, Sat Mar 31 15:55:13 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
krlsPoly, Sat Mar 31 15:56:25 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
krlsRadial, Sat Mar 31 16:20:49 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
lars, Sat Mar 31 16:20:55 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
lars2, Sat Mar 31 16:20:58 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
lasso, Sat Mar 31 16:21:03 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
lm, Sat Mar 31 16:21:05 2018, 0, just random, c(35.4, 8, 0.8, 39.7, 55.3, 8.7, 12.9, 14.6, 8.9, 15.3, 41.6, 40.1, 25.2, 58.9, 3.8, 64.7, 5.4, 20.2, 46.8, 49.6, 17, 35.1, 13.9, 45, 19.2, 49.4, 37.4, 66.2, 43.1, 25.5, 42.6, 26.5, 46.3, 24.7, 51.7, 39.3, 67.9, 40.5, 29.3, 89.1, 100, 16.9, 46.4, 62.6, 17.1, 29.2, 10.9, 31.2, 35.8, 8.3, 38.7, 34.9, 31.2, 7.6, 9.6, 56.8, 6.2, 24.7, 8.7, 33.8, 63, 15.7, 0, 14, 64.6, 30.3)
lmStepAIC, Sat Mar 31 16:21:34 2018, 0, just random, c(43.4, 99.2, 72.4, 35.7, 6.9, 14.1, 69.8, 35.9, 16.4, 46.8, 2.1, 0, 33.1, 18.3, 24.9, 6.6, 38, 34.7, 72.3, 25.7, 54.2, 43.4, 99.5, 73.2, 37.1, 7.5, 13.8, 69, 35.7, 16.8, 43.2, 98.7, 73.5, 37.5, 7.5, 14, 68.9, 35.7, 16.7, 42.9, 99.8, 72.2, 35.4, 7.1, 14.2, 70.3, 35.8, 16.6, 43.4, 100, 72.4, 36, 7.1, 14.2, 70.3, 36.2, 16.4, 6.1, 67, 35.2, 11.5, 1.2, 8.6, 37.3, 29.8, 15.8)
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 100
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 93.1
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
msaenet, Sat Mar 31 16:22:25 2018, 0, just random, 0
